

Ente;Candidato;Liste/Gruppi;Voti lista;;
VALLE DI MADDALONI;;LEGA;65;;
VALLE DI MADDALONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;21;;
VALLE DI MADDALONI;;NOI CON L'ITALIA - UDC;5;;
VALLE DI MADDALONI;CAPUTO NICOLA;PARTITO DEMOCRATICO;264;;
VALLE DI MADDALONI;;CIVICA POPOLARE LORENZIN;9;;
VALLE DI MADDALONI;;+EUROPA;6;;
VALLE DI MADDALONI;;ITALIA EUROPA INSIEME;3;;
VALLE DI MADDALONI;FABROCILE ANTONELLO;LIBERI E UGUALI;43;;
VALLE DI MADDALONI;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;9;;
VALLE DI MADDALONI;RASCATO ERNESTO;POTERE AL POPOLO!;7;;
VALLE DI MADDALONI;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;5;;
VALLE DI MADDALONI;MONTELEONE GUIDO;PARTITO COMUNISTA;5;;
VALLE DI MADDALONI;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;3;;
VALLE DI MADDALONI;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
VALLE DI MADDALONI;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
VALLE DI MADDALONI;ORLANDO ANTONIO;PARTITO VALORE UMANO;1;;
VILLA DI BRIANO;MORONESE VILMA;MOVIMENTO 5 STELLE;1446;;
VILLA DI BRIANO;PETRENGA GIOVANNA;FORZA ITALIA;646;;
VILLA DI BRIANO;;LEGA;248;;
VILLA DI BRIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;213;;
VILLA DI BRIANO;;NOI CON L'ITALIA - UDC;12;;
VILLA DI BRIANO;CAPUTO NICOLA;PARTITO DEMOCRATICO;236;;
VILLA DI BRIANO;;+EUROPA;11;;
VILLA DI BRIANO;;CIVICA POPOLARE LORENZIN;11;;
VILLA DI BRIANO;;ITALIA EUROPA INSIEME;4;;
VILLA DI BRIANO;FABROCILE ANTONELLO;LIBERI E UGUALI;52;;
VILLA DI BRIANO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;11;;
VILLA DI BRIANO;RASCATO ERNESTO;POTERE AL POPOLO!;9;;
VILLA DI BRIANO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;10;;
VILLA DI BRIANO;MONTELEONE GUIDO;PARTITO COMUNISTA;8;;
VILLA DI BRIANO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;7;;
VILLA DI BRIANO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;7;;
VILLA DI BRIANO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
VILLA DI BRIANO;ORLANDO ANTONIO;PARTITO VALORE UMANO;1;;
VILLA LITERNO;MORONESE VILMA;MOVIMENTO 5 STELLE;2240;;
VILLA LITERNO;PETRENGA GIOVANNA;FORZA ITALIA;1446;;
VILLA LITERNO;;LEGA;456;;
VILLA LITERNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;114;;
VILLA LITERNO;;NOI CON L'ITALIA - UDC;32;;
VILLA LITERNO;CAPUTO NICOLA;PARTITO DEMOCRATICO;504;;
VILLA LITERNO;;CIVICA POPOLARE LORENZIN;25;;
VILLA LITERNO;;ITALIA EUROPA INSIEME;25;;
VILLA LITERNO;;+EUROPA;11;;
VILLA LITERNO;FABROCILE ANTONELLO;LIBERI E UGUALI;73;;
VILLA LITERNO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;20;;
VILLA LITERNO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;19;;
VILLA LITERNO;RASCATO ERNESTO;POTERE AL POPOLO!;11;;
VILLA LITERNO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;8;;
VILLA LITERNO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;7;;
VILLA LITERNO;MONTELEONE GUIDO;PARTITO COMUNISTA;4;;
VILLA LITERNO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
VILLA LITERNO;ORLANDO ANTONIO;PARTITO VALORE UMANO;1;;
