

Ente;Candidato;Liste/Gruppi;Voti lista;;
TORRE ANNUNZIATA;ERRICO JESSICA;IL POPOLO DELLA FAMIGLIA;32;;
TORRE ANNUNZIATA;PEZZA LUCA GABRIELE MARIO;PER UNA SINISTRA RIVOLUZIONARIA;15;;
TORRE ANNUNZIATA;LIGUORO RAFFAELLA;PARTITO VALORE UMANO;11;;
TORRE DEL GRECO;LA MURA VIRGINIA;MOVIMENTO 5 STELLE;19490;;
TORRE DEL GRECO;RIVELLINI CRESCENZIO;FORZA ITALIA;6203;;
TORRE DEL GRECO;;LEGA;1037;;
TORRE DEL GRECO;;FRATELLI D'ITALIA CON GIORGIA MELONI;843;;
TORRE DEL GRECO;;NOI CON L'ITALIA - UDC;249;;
TORRE DEL GRECO;MANNIELLO FRANCESCO;PARTITO DEMOCRATICO;4097;;
TORRE DEL GRECO;;+EUROPA;249;;
TORRE DEL GRECO;;CIVICA POPOLARE LORENZIN;80;;
TORRE DEL GRECO;;ITALIA EUROPA INSIEME;60;;
TORRE DEL GRECO;CIRILLO VINCENZO;LIBERI E UGUALI;757;;
TORRE DEL GRECO;FARO CIRO;PARTITO REPUBBLICANO ITALIANO - ALA;372;;
TORRE DEL GRECO;FARDELLI DIANA RITA;POTERE AL POPOLO!;364;;
TORRE DEL GRECO;ANDRETTI CIRO;ITALIA AGLI ITALIANI;200;;
TORRE DEL GRECO;ESPOSITO ALESSANDRO;CASAPOUND ITALIA;200;;
TORRE DEL GRECO;ERRICO JESSICA;IL POPOLO DELLA FAMIGLIA;149;;
TORRE DEL GRECO;TASSI ALESSANDRA;PARTITO COMUNISTA;58;;
TORRE DEL GRECO;PEZZA LUCA GABRIELE MARIO;PER UNA SINISTRA RIVOLUZIONARIA;34;;
TORRE DEL GRECO;LIGUORO RAFFAELLA;PARTITO VALORE UMANO;19;;
TRECASE;LA MURA VIRGINIA;MOVIMENTO 5 STELLE;1872;;
TRECASE;RIVELLINI CRESCENZIO;FORZA ITALIA;695;;
TRECASE;;LEGA;180;;
TRECASE;;FRATELLI D'ITALIA CON GIORGIA MELONI;86;;
TRECASE;;NOI CON L'ITALIA - UDC;71;;
TRECASE;MANNIELLO FRANCESCO;PARTITO DEMOCRATICO;629;;
TRECASE;;+EUROPA;39;;
TRECASE;;ITALIA EUROPA INSIEME;14;;
TRECASE;;CIVICA POPOLARE LORENZIN;13;;
TRECASE;CIRILLO VINCENZO;LIBERI E UGUALI;184;;
TRECASE;FARDELLI DIANA RITA;POTERE AL POPOLO!;43;;
TRECASE;FARO CIRO;PARTITO REPUBBLICANO ITALIANO - ALA;37;;
TRECASE;TASSI ALESSANDRA;PARTITO COMUNISTA;13;;
TRECASE;ESPOSITO ALESSANDRO;CASAPOUND ITALIA;12;;
TRECASE;ANDRETTI CIRO;ITALIA AGLI ITALIANI;9;;
TRECASE;ERRICO JESSICA;IL POPOLO DELLA FAMIGLIA;9;;
TRECASE;PEZZA LUCA GABRIELE MARIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
TRECASE;LIGUORO RAFFAELLA;PARTITO VALORE UMANO;2;;
VICO EQUENSE;LA MURA VIRGINIA;MOVIMENTO 5 STELLE;4529;;
VICO EQUENSE;RIVELLINI CRESCENZIO;FORZA ITALIA;2185;;
VICO EQUENSE;;FRATELLI D'ITALIA CON GIORGIA MELONI;820;;
VICO EQUENSE;;LEGA;373;;
VICO EQUENSE;;NOI CON L'ITALIA - UDC;97;;
VICO EQUENSE;MANNIELLO FRANCESCO;PARTITO DEMOCRATICO;1341;;
VICO EQUENSE;;+EUROPA;117;;
VICO EQUENSE;;CIVICA POPOLARE LORENZIN;68;;
VICO EQUENSE;;ITALIA EUROPA INSIEME;48;;
VICO EQUENSE;CIRILLO VINCENZO;LIBERI E UGUALI;185;;
VICO EQUENSE;FARDELLI DIANA RITA;POTERE AL POPOLO!;85;;
VICO EQUENSE;ESPOSITO ALESSANDRO;CASAPOUND ITALIA;51;;
VICO EQUENSE;ERRICO JESSICA;IL POPOLO DELLA FAMIGLIA;35;;
VICO EQUENSE;ANDRETTI CIRO;ITALIA AGLI ITALIANI;28;;
VICO EQUENSE;TASSI ALESSANDRA;PARTITO COMUNISTA;20;;
VICO EQUENSE;FARO CIRO;PARTITO REPUBBLICANO ITALIANO - ALA;10;;
VICO EQUENSE;LIGUORO RAFFAELLA;PARTITO VALORE UMANO;8;;
VICO EQUENSE;PEZZA LUCA GABRIELE MARIO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
