

Ente;Candidato;Liste/Gruppi;Voti lista;;
PORTICO DI CASERTA;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;22;;
PORTICO DI CASERTA;BISOGNO TIZIANA;CASAPOUND ITALIA;21;;
PORTICO DI CASERTA;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;14;;
PORTICO DI CASERTA;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;13;;
PORTICO DI CASERTA;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;9;;
PORTICO DI CASERTA;CHILELLI GIANMARCO;PARTITO COMUNISTA;6;;
PORTICO DI CASERTA;COLELLA GIUSEPPE;PARTITO VALORE UMANO;7;;
PORTICO DI CASERTA;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
RECALE;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;2518;;
RECALE;CICIA LUCREZIA;FORZA ITALIA;406;;
RECALE;;LEGA;380;;
RECALE;;FRATELLI D'ITALIA CON GIORGIA MELONI;146;;
RECALE;;NOI CON L'ITALIA - UDC;58;;
RECALE;LETIZIA ANGELA;PARTITO DEMOCRATICO;418;;
RECALE;;+EUROPA;22;;
RECALE;;ITALIA EUROPA INSIEME;11;;
RECALE;;CIVICA POPOLARE LORENZIN;9;;
RECALE;DIODATO FILOMENA;LIBERI E UGUALI;51;;
RECALE;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;24;;
RECALE;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;24;;
RECALE;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;24;;
RECALE;BISOGNO TIZIANA;CASAPOUND ITALIA;19;;
RECALE;CHILELLI GIANMARCO;PARTITO COMUNISTA;10;;
RECALE;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;10;;
RECALE;COLELLA GIUSEPPE;PARTITO VALORE UMANO;7;;
RECALE;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
SAN FELICE A CANCELLO;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;4790;;
SAN FELICE A CANCELLO;CICIA LUCREZIA;FORZA ITALIA;1743;;
SAN FELICE A CANCELLO;;LEGA;314;;
SAN FELICE A CANCELLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;277;;
SAN FELICE A CANCELLO;;NOI CON L'ITALIA - UDC;49;;
SAN FELICE A CANCELLO;LETIZIA ANGELA;PARTITO DEMOCRATICO;603;;
SAN FELICE A CANCELLO;;ITALIA EUROPA INSIEME;519;;
SAN FELICE A CANCELLO;;+EUROPA;116;;
SAN FELICE A CANCELLO;;CIVICA POPOLARE LORENZIN;32;;
SAN FELICE A CANCELLO;DIODATO FILOMENA;LIBERI E UGUALI;59;;
SAN FELICE A CANCELLO;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;56;;
SAN FELICE A CANCELLO;BISOGNO TIZIANA;CASAPOUND ITALIA;48;;
SAN FELICE A CANCELLO;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;30;;
SAN FELICE A CANCELLO;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;23;;
SAN FELICE A CANCELLO;CHILELLI GIANMARCO;PARTITO COMUNISTA;25;;
SAN FELICE A CANCELLO;COLELLA GIUSEPPE;PARTITO VALORE UMANO;12;;
SAN FELICE A CANCELLO;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;10;;
SAN FELICE A CANCELLO;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;6;;
SAN MARCO EVANGELISTA;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;2068;;
SAN MARCO EVANGELISTA;CICIA LUCREZIA;FORZA ITALIA;546;;
SAN MARCO EVANGELISTA;;LEGA;114;;
SAN MARCO EVANGELISTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;82;;
SAN MARCO EVANGELISTA;;NOI CON L'ITALIA - UDC;12;;
SAN MARCO EVANGELISTA;LETIZIA ANGELA;PARTITO DEMOCRATICO;433;;
SAN MARCO EVANGELISTA;;CIVICA POPOLARE LORENZIN;31;;
SAN MARCO EVANGELISTA;;+EUROPA;23;;
SAN MARCO EVANGELISTA;;ITALIA EUROPA INSIEME;17;;
SAN MARCO EVANGELISTA;DIODATO FILOMENA;LIBERI E UGUALI;43;;
SAN MARCO EVANGELISTA;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;30;;
SAN MARCO EVANGELISTA;BISOGNO TIZIANA;CASAPOUND ITALIA;23;;
SAN MARCO EVANGELISTA;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;18;;
SAN MARCO EVANGELISTA;COLELLA GIUSEPPE;PARTITO VALORE UMANO;9;;
SAN MARCO EVANGELISTA;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;8;;
SAN MARCO EVANGELISTA;CHILELLI GIANMARCO;PARTITO COMUNISTA;8;;
SAN MARCO EVANGELISTA;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
SAN MARCO EVANGELISTA;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
SAN NICOLA LA STRADA;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;6623;;
SAN NICOLA LA STRADA;CICIA LUCREZIA;FORZA ITALIA;1718;;
SAN NICOLA LA STRADA;;LEGA;573;;
SAN NICOLA LA STRADA;;FRATELLI D'ITALIA CON GIORGIA MELONI;344;;
SAN NICOLA LA STRADA;;NOI CON L'ITALIA - UDC;48;;
SAN NICOLA LA STRADA;LETIZIA ANGELA;PARTITO DEMOCRATICO;1341;;
SAN NICOLA LA STRADA;;+EUROPA;196;;
SAN NICOLA LA STRADA;;ITALIA EUROPA INSIEME;43;;
SAN NICOLA LA STRADA;;CIVICA POPOLARE LORENZIN;33;;
SAN NICOLA LA STRADA;DIODATO FILOMENA;LIBERI E UGUALI;224;;
SAN NICOLA LA STRADA;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;126;;
SAN NICOLA LA STRADA;BISOGNO TIZIANA;CASAPOUND ITALIA;49;;
SAN NICOLA LA STRADA;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;45;;
SAN NICOLA LA STRADA;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;37;;
SAN NICOLA LA STRADA;CHILELLI GIANMARCO;PARTITO COMUNISTA;30;;
SAN NICOLA LA STRADA;COLELLA GIUSEPPE;PARTITO VALORE UMANO;7;;
SAN NICOLA LA STRADA;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;6;;
SAN NICOLA LA STRADA;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
SAN PRISCO;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;3685;;
SAN PRISCO;CICIA LUCREZIA;FORZA ITALIA;1374;;
SAN PRISCO;;LEGA;410;;
SAN PRISCO;;FRATELLI D'ITALIA CON GIORGIA MELONI;190;;
SAN PRISCO;;NOI CON L'ITALIA - UDC;31;;
SAN PRISCO;LETIZIA ANGELA;PARTITO DEMOCRATICO;575;;
SAN PRISCO;;+EUROPA;61;;
SAN PRISCO;;ITALIA EUROPA INSIEME;26;;
SAN PRISCO;;CIVICA POPOLARE LORENZIN;18;;
SAN PRISCO;DIODATO FILOMENA;LIBERI E UGUALI;71;;
SAN PRISCO;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;68;;
SAN PRISCO;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;41;;
SAN PRISCO;BISOGNO TIZIANA;CASAPOUND ITALIA;39;;
SAN PRISCO;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;15;;
SAN PRISCO;CHILELLI GIANMARCO;PARTITO COMUNISTA;9;;
SAN PRISCO;COLELLA GIUSEPPE;PARTITO VALORE UMANO;7;;
SAN PRISCO;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
SAN PRISCO;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
SANTA MARIA A VICO;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;2763;;
SANTA MARIA A VICO;LETIZIA ANGELA;ITALIA EUROPA INSIEME;1727;;
SANTA MARIA A VICO;;PARTITO DEMOCRATICO;521;;
SANTA MARIA A VICO;;+EUROPA;160;;
SANTA MARIA A VICO;;CIVICA POPOLARE LORENZIN;19;;
SANTA MARIA A VICO;CICIA LUCREZIA;FORZA ITALIA;1024;;
SANTA MARIA A VICO;;FRATELLI D'ITALIA CON GIORGIA MELONI;444;;
SANTA MARIA A VICO;;LEGA;281;;
SANTA MARIA A VICO;;NOI CON L'ITALIA - UDC;44;;
SANTA MARIA A VICO;DIODATO FILOMENA;LIBERI E UGUALI;68;;
SANTA MARIA A VICO;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;45;;
SANTA MARIA A VICO;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;26;;
SANTA MARIA A VICO;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;21;;
SANTA MARIA A VICO;BISOGNO TIZIANA;CASAPOUND ITALIA;16;;
SANTA MARIA A VICO;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;13;;
SANTA MARIA A VICO;CHILELLI GIANMARCO;PARTITO COMUNISTA;10;;
SANTA MARIA A VICO;COLELLA GIUSEPPE;PARTITO VALORE UMANO;6;;
SANTA MARIA A VICO;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;5;;
VALLE DI MADDALONI;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;749;;
VALLE DI MADDALONI;CICIA LUCREZIA;FORZA ITALIA;276;;
VALLE DI MADDALONI;;LEGA;66;;
VALLE DI MADDALONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;27;;
