

Ente;Candidato;Liste/Gruppi;Voti lista;;
CIORLANO;GRASSO REMO;POTERE AL POPOLO!;1;;
CIORLANO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;0;;
CIORLANO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CONCA DELLA CAMPANIA;GRIMALDI MASSIMO;FORZA ITALIA;122;;
CONCA DELLA CAMPANIA;;LEGA;84;;
CONCA DELLA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;47;;
CONCA DELLA CAMPANIA;;NOI CON L'ITALIA - UDC;4;;
CONCA DELLA CAMPANIA;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;226;;
CONCA DELLA CAMPANIA;OLIVIERO GENNARO;PARTITO DEMOCRATICO;97;;
CONCA DELLA CAMPANIA;;+EUROPA;69;;
CONCA DELLA CAMPANIA;;ITALIA EUROPA INSIEME;6;;
CONCA DELLA CAMPANIA;;CIVICA POPOLARE LORENZIN;0;;
CONCA DELLA CAMPANIA;PATALANO ANTONIO;LIBERI E UGUALI;9;;
CONCA DELLA CAMPANIA;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;5;;
CONCA DELLA CAMPANIA;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;2;;
CONCA DELLA CAMPANIA;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;1;;
CONCA DELLA CAMPANIA;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CONCA DELLA CAMPANIA;GRASSO REMO;POTERE AL POPOLO!;1;;
CONCA DELLA CAMPANIA;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CONCA DELLA CAMPANIA;ARENA CINZIA;PARTITO COMUNISTA;0;;
CONCA DELLA CAMPANIA;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;0;;
DRAGONI;GRIMALDI MASSIMO;FORZA ITALIA;277;;
DRAGONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;88;;
DRAGONI;;LEGA;79;;
DRAGONI;;NOI CON L'ITALIA - UDC;12;;
DRAGONI;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;399;;
DRAGONI;OLIVIERO GENNARO;PARTITO DEMOCRATICO;80;;
DRAGONI;;+EUROPA;58;;
DRAGONI;;CIVICA POPOLARE LORENZIN;23;;
DRAGONI;;ITALIA EUROPA INSIEME;6;;
DRAGONI;GRASSO REMO;POTERE AL POPOLO!;84;;
DRAGONI;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;8;;
DRAGONI;PATALANO ANTONIO;LIBERI E UGUALI;8;;
DRAGONI;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;7;;
DRAGONI;ARENA CINZIA;PARTITO COMUNISTA;5;;
DRAGONI;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;2;;
DRAGONI;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;2;;
DRAGONI;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
DRAGONI;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
FALCIANO DEL MASSICO;GRIMALDI MASSIMO;FORZA ITALIA;434;;
FALCIANO DEL MASSICO;;FRATELLI D'ITALIA CON GIORGIA MELONI;133;;
FALCIANO DEL MASSICO;;LEGA;121;;
FALCIANO DEL MASSICO;;NOI CON L'ITALIA - UDC;16;;
FALCIANO DEL MASSICO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;587;;
FALCIANO DEL MASSICO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;464;;
FALCIANO DEL MASSICO;;+EUROPA;25;;
FALCIANO DEL MASSICO;;CIVICA POPOLARE LORENZIN;7;;
FALCIANO DEL MASSICO;;ITALIA EUROPA INSIEME;5;;
FALCIANO DEL MASSICO;PATALANO ANTONIO;LIBERI E UGUALI;46;;
FALCIANO DEL MASSICO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;11;;
FALCIANO DEL MASSICO;ARENA CINZIA;PARTITO COMUNISTA;9;;
FALCIANO DEL MASSICO;GRASSO REMO;POTERE AL POPOLO!;9;;
FALCIANO DEL MASSICO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;7;;
FALCIANO DEL MASSICO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;4;;
FALCIANO DEL MASSICO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;2;;
