

Ente;Candidato;Liste/Gruppi;Voti lista;;
NOLA;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;109;;
NOLA;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;54;;
NOLA;MARTINI ANTONIETTA;PARTITO COMUNISTA;49;;
NOLA;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;32;;
NOLA;LIBERTI MAURIZIO;PARTITO VALORE UMANO;13;;
NOLA;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;16;;
OTTAVIANO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;5419;;
OTTAVIANO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;2929;;
OTTAVIANO;;LEGA;328;;
OTTAVIANO;;NOI CON L'ITALIA - UDC;270;;
OTTAVIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;211;;
OTTAVIANO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;1053;;
OTTAVIANO;;+EUROPA;53;;
OTTAVIANO;;CIVICA POPOLARE LORENZIN;15;;
OTTAVIANO;;ITALIA EUROPA INSIEME;9;;
OTTAVIANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;162;;
OTTAVIANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;71;;
OTTAVIANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;70;;
OTTAVIANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;44;;
OTTAVIANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;41;;
OTTAVIANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;20;;
OTTAVIANO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;10;;
OTTAVIANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;7;;
OTTAVIANO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;6;;
PALMA CAMPANIA;TESTA NUNZIO FRANCESCO;FORZA ITALIA;3137;;
PALMA CAMPANIA;;LEGA;210;;
PALMA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;210;;
PALMA CAMPANIA;;NOI CON L'ITALIA - UDC;91;;
PALMA CAMPANIA;URRARO FRANCESCO;MOVIMENTO 5 STELLE;2693;;
PALMA CAMPANIA;D'ANGELO LIBERA;PARTITO DEMOCRATICO;547;;
PALMA CAMPANIA;;+EUROPA;31;;
PALMA CAMPANIA;;CIVICA POPOLARE LORENZIN;15;;
