

Ente;Candidato;Liste/Gruppi;Voti lista;;
CAPRIGLIA IRPINA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CARIFE;GRASSI UGO;MOVIMENTO 5 STELLE;298;;
CARIFE;GALATI GIUSEPPE;FORZA ITALIA;101;;
CARIFE;;LEGA;64;;
CARIFE;;NOI CON L'ITALIA - UDC;22;;
CARIFE;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
CARIFE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;111;;
CARIFE;;ITALIA EUROPA INSIEME;18;;
CARIFE;;+EUROPA;6;;
CARIFE;;CIVICA POPOLARE LORENZIN;6;;
CARIFE;TROISI SOFIA;POTERE AL POPOLO!;30;;
CARIFE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;15;;
CARIFE;MARENGO FIORENZO;PARTITO COMUNISTA;6;;
CARIFE;GENZALE ANTONIO;CASAPOUND ITALIA;3;;
CARIFE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;3;;
CARIFE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;2;;
CARIFE;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CARIFE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CARIFE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASALBORE;GRASSI UGO;MOVIMENTO 5 STELLE;461;;
CASALBORE;GALATI GIUSEPPE;FORZA ITALIA;172;;
CASALBORE;;LEGA;47;;
CASALBORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;14;;
CASALBORE;;NOI CON L'ITALIA - UDC;11;;
CASALBORE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;163;;
CASALBORE;;ITALIA EUROPA INSIEME;11;;
CASALBORE;;+EUROPA;8;;
CASALBORE;;CIVICA POPOLARE LORENZIN;6;;
CASALBORE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;12;;
CASALBORE;TROISI SOFIA;POTERE AL POPOLO!;7;;
CASALBORE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;6;;
CASALBORE;GENZALE ANTONIO;CASAPOUND ITALIA;4;;
CASALBORE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CASALBORE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;3;;
CASALBORE;MARENGO FIORENZO;PARTITO COMUNISTA;3;;
CASALBORE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CASALBORE;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CASSANO IRPINO;GRASSI UGO;MOVIMENTO 5 STELLE;209;;
CASSANO IRPINO;GALATI GIUSEPPE;FORZA ITALIA;73;;
CASSANO IRPINO;;LEGA;25;;
CASSANO IRPINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;25;;
CASSANO IRPINO;;NOI CON L'ITALIA - UDC;4;;
CASSANO IRPINO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;76;;
CASSANO IRPINO;;CIVICA POPOLARE LORENZIN;18;;
CASSANO IRPINO;;ITALIA EUROPA INSIEME;2;;
CASSANO IRPINO;;+EUROPA;2;;
CASSANO IRPINO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;7;;
CASSANO IRPINO;GENZALE ANTONIO;CASAPOUND ITALIA;3;;
CASSANO IRPINO;TROISI SOFIA;POTERE AL POPOLO!;1;;
CASSANO IRPINO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;1;;
CASSANO IRPINO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;1;;
CASSANO IRPINO;MARENGO FIORENZO;PARTITO COMUNISTA;0;;
CASSANO IRPINO;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CASSANO IRPINO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASSANO IRPINO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASTEL BARONIA;GRASSI UGO;MOVIMENTO 5 STELLE;230;;
CASTEL BARONIA;GALATI GIUSEPPE;FORZA ITALIA;82;;
CASTEL BARONIA;;LEGA;31;;
CASTEL BARONIA;;NOI CON L'ITALIA - UDC;23;;
CASTEL BARONIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;10;;
CASTEL BARONIA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;96;;
CASTEL BARONIA;;ITALIA EUROPA INSIEME;15;;
CASTEL BARONIA;;CIVICA POPOLARE LORENZIN;4;;
CASTEL BARONIA;;+EUROPA;1;;
CASTEL BARONIA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;10;;
CASTEL BARONIA;TROISI SOFIA;POTERE AL POPOLO!;7;;
CASTEL BARONIA;MARENGO FIORENZO;PARTITO COMUNISTA;6;;
CASTEL BARONIA;CORMONS LUCIA;PARTITO VALORE UMANO;4;;
CASTEL BARONIA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;3;;
CASTEL BARONIA;GENZALE ANTONIO;CASAPOUND ITALIA;1;;
CASTEL BARONIA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTEL BARONIA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;0;;
CASTEL BARONIA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASTELFRANCI;GRASSI UGO;MOVIMENTO 5 STELLE;385;;
CASTELFRANCI;GALATI GIUSEPPE;FORZA ITALIA;210;;
CASTELFRANCI;;LEGA;86;;
CASTELFRANCI;;NOI CON L'ITALIA - UDC;49;;
CASTELFRANCI;;FRATELLI D'ITALIA CON GIORGIA MELONI;20;;
CASTELFRANCI;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;174;;
CASTELFRANCI;;CIVICA POPOLARE LORENZIN;23;;
CASTELFRANCI;;+EUROPA;3;;
CASTELFRANCI;;ITALIA EUROPA INSIEME;1;;
CASTELFRANCI;CUCCINIELLO ALFREDO;LIBERI E UGUALI;13;;
CASTELFRANCI;TROISI SOFIA;POTERE AL POPOLO!;6;;
CASTELFRANCI;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;5;;
CASTELFRANCI;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;3;;
CASTELFRANCI;MARENGO FIORENZO;PARTITO COMUNISTA;2;;
CASTELFRANCI;GENZALE ANTONIO;CASAPOUND ITALIA;1;;
CASTELFRANCI;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CASTELFRANCI;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CASTELFRANCI;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASTELFRANCO IN MISCANO;GRASSI UGO;MOVIMENTO 5 STELLE;177;;
CASTELFRANCO IN MISCANO;GALATI GIUSEPPE;FORZA ITALIA;99;;
CASTELFRANCO IN MISCANO;;LEGA;53;;
CASTELFRANCO IN MISCANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
CASTELFRANCO IN MISCANO;;NOI CON L'ITALIA - UDC;2;;
CASTELFRANCO IN MISCANO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;52;;
CASTELFRANCO IN MISCANO;;CIVICA POPOLARE LORENZIN;5;;
CASTELFRANCO IN MISCANO;;ITALIA EUROPA INSIEME;1;;
CASTELFRANCO IN MISCANO;;+EUROPA;1;;
CASTELFRANCO IN MISCANO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;4;;
CASTELFRANCO IN MISCANO;CORMONS LUCIA;PARTITO VALORE UMANO;3;;
CASTELFRANCO IN MISCANO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;3;;
CASTELFRANCO IN MISCANO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
CASTELFRANCO IN MISCANO;TROISI SOFIA;POTERE AL POPOLO!;1;;
CASTELFRANCO IN MISCANO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;2;;
CASTELFRANCO IN MISCANO;MARENGO FIORENZO;PARTITO COMUNISTA;2;;
CASTELFRANCO IN MISCANO;GENZALE ANTONIO;CASAPOUND ITALIA;0;;
CASTELFRANCO IN MISCANO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASTELNUOVO DI CONZA;GRASSI UGO;MOVIMENTO 5 STELLE;99;;
CASTELNUOVO DI CONZA;GALATI GIUSEPPE;FORZA ITALIA;58;;
CASTELNUOVO DI CONZA;;LEGA;14;;
CASTELNUOVO DI CONZA;;FRATELLI D'ITALIA CON GIORGIA MELONI;8;;
CASTELNUOVO DI CONZA;;NOI CON L'ITALIA - UDC;3;;
CASTELNUOVO DI CONZA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;56;;
CASTELNUOVO DI CONZA;;+EUROPA;1;;
CASTELNUOVO DI CONZA;;ITALIA EUROPA INSIEME;1;;
CASTELNUOVO DI CONZA;;CIVICA POPOLARE LORENZIN;0;;
CASTELNUOVO DI CONZA;TROISI SOFIA;POTERE AL POPOLO!;5;;
CASTELNUOVO DI CONZA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;2;;
CASTELNUOVO DI CONZA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;1;;
CASTELNUOVO DI CONZA;MARENGO FIORENZO;PARTITO COMUNISTA;1;;
CASTELNUOVO DI CONZA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTELNUOVO DI CONZA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CASTELNUOVO DI CONZA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;0;;
CASTELNUOVO DI CONZA;GENZALE ANTONIO;CASAPOUND ITALIA;0;;
CASTELNUOVO DI CONZA;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CASTELVETERE IN VAL FORTORE;GALATI GIUSEPPE;FORZA ITALIA;207;;
CASTELVETERE IN VAL FORTORE;;LEGA;60;;
CASTELVETERE IN VAL FORTORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;29;;
CASTELVETERE IN VAL FORTORE;;NOI CON L'ITALIA - UDC;17;;
CASTELVETERE IN VAL FORTORE;GRASSI UGO;MOVIMENTO 5 STELLE;184;;
CASTELVETERE IN VAL FORTORE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;67;;
CASTELVETERE IN VAL FORTORE;;CIVICA POPOLARE LORENZIN;5;;
CASTELVETERE IN VAL FORTORE;;+EUROPA;2;;
CASTELVETERE IN VAL FORTORE;;ITALIA EUROPA INSIEME;0;;
CASTELVETERE IN VAL FORTORE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;7;;
CASTELVETERE IN VAL FORTORE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;5;;
CASTELVETERE IN VAL FORTORE;MARENGO FIORENZO;PARTITO COMUNISTA;5;;
CASTELVETERE IN VAL FORTORE;GENZALE ANTONIO;CASAPOUND ITALIA;3;;
CASTELVETERE IN VAL FORTORE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;2;;
CASTELVETERE IN VAL FORTORE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CASTELVETERE IN VAL FORTORE;TROISI SOFIA;POTERE AL POPOLO!;1;;
CASTELVETERE IN VAL FORTORE;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CASTELVETERE IN VAL FORTORE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASTELVETERE SUL CALORE;GRASSI UGO;MOVIMENTO 5 STELLE;241;;
CASTELVETERE SUL CALORE;GALATI GIUSEPPE;FORZA ITALIA;117;;
CASTELVETERE SUL CALORE;;LEGA;56;;
CASTELVETERE SUL CALORE;;NOI CON L'ITALIA - UDC;30;;
CASTELVETERE SUL CALORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;23;;
CASTELVETERE SUL CALORE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;167;;
CASTELVETERE SUL CALORE;;+EUROPA;7;;
CASTELVETERE SUL CALORE;;CIVICA POPOLARE LORENZIN;5;;
CASTELVETERE SUL CALORE;;ITALIA EUROPA INSIEME;2;;
CASTELVETERE SUL CALORE;CORMONS LUCIA;PARTITO VALORE UMANO;110;;
CASTELVETERE SUL CALORE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;19;;
CASTELVETERE SUL CALORE;GENZALE ANTONIO;CASAPOUND ITALIA;7;;
CASTELVETERE SUL CALORE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;6;;
CASTELVETERE SUL CALORE;TROISI SOFIA;POTERE AL POPOLO!;5;;
CASTELVETERE SUL CALORE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;4;;
CASTELVETERE SUL CALORE;MARENGO FIORENZO;PARTITO COMUNISTA;3;;
CASTELVETERE SUL CALORE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASTELVETERE SUL CALORE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CERVINARA;GRASSI UGO;MOVIMENTO 5 STELLE;2010;;
CERVINARA;GALATI GIUSEPPE;FORZA ITALIA;967;;
CERVINARA;;LEGA;267;;
CERVINARA;;FRATELLI D'ITALIA CON GIORGIA MELONI;150;;
CERVINARA;;NOI CON L'ITALIA - UDC;37;;
CERVINARA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;713;;
CERVINARA;;CIVICA POPOLARE LORENZIN;219;;
CERVINARA;;ITALIA EUROPA INSIEME;30;;
CERVINARA;;+EUROPA;27;;
CERVINARA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;156;;
CERVINARA;GENZALE ANTONIO;CASAPOUND ITALIA;33;;
CERVINARA;TROISI SOFIA;POTERE AL POPOLO!;19;;
CERVINARA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;16;;
CERVINARA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;15;;
CERVINARA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;15;;
CERVINARA;MARENGO FIORENZO;PARTITO COMUNISTA;13;;
CERVINARA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;11;;
CERVINARA;CORMONS LUCIA;PARTITO VALORE UMANO;4;;
CESINALI;GRASSI UGO;MOVIMENTO 5 STELLE;662;;
CESINALI;GALATI GIUSEPPE;FORZA ITALIA;175;;
CESINALI;;LEGA;89;;
CESINALI;;FRATELLI D'ITALIA CON GIORGIA MELONI;41;;
CESINALI;;NOI CON L'ITALIA - UDC;9;;
CESINALI;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;242;;
CESINALI;;+EUROPA;19;;
CESINALI;;CIVICA POPOLARE LORENZIN;12;;
CESINALI;;ITALIA EUROPA INSIEME;3;;
CESINALI;TROISI SOFIA;POTERE AL POPOLO!;30;;
CESINALI;CUCCINIELLO ALFREDO;LIBERI E UGUALI;21;;
CESINALI;GENZALE ANTONIO;CASAPOUND ITALIA;9;;
CESINALI;CORMONS LUCIA;PARTITO VALORE UMANO;7;;
CESINALI;MARENGO FIORENZO;PARTITO COMUNISTA;6;;
CESINALI;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;3;;
CESINALI;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;2;;
CESINALI;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CESINALI;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CHIANCHE;GRASSI UGO;MOVIMENTO 5 STELLE;109;;
CHIANCHE;GALATI GIUSEPPE;FORZA ITALIA;47;;
CHIANCHE;;LEGA;17;;
CHIANCHE;;FRATELLI D'ITALIA CON GIORGIA MELONI;13;;
CHIANCHE;;NOI CON L'ITALIA - UDC;3;;
CHIANCHE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;53;;
CHIANCHE;;CIVICA POPOLARE LORENZIN;3;;
CHIANCHE;;ITALIA EUROPA INSIEME;1;;
CHIANCHE;;+EUROPA;0;;
CHIANCHE;TROISI SOFIA;POTERE AL POPOLO!;6;;
CHIANCHE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;3;;
CHIANCHE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;2;;
CHIANCHE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;3;;
CHIANCHE;GENZALE ANTONIO;CASAPOUND ITALIA;1;;
CHIANCHE;CORMONS LUCIA;PARTITO VALORE UMANO;1;;
CHIANCHE;MARENGO FIORENZO;PARTITO COMUNISTA;0;;
CHIANCHE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CHIANCHE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CHIUSANO DI SAN DOMENICO;GRASSI UGO;MOVIMENTO 5 STELLE;611;;
CHIUSANO DI SAN DOMENICO;GALATI GIUSEPPE;FORZA ITALIA;205;;
CHIUSANO DI SAN DOMENICO;;LEGA;67;;
CHIUSANO DI SAN DOMENICO;;FRATELLI D'ITALIA CON GIORGIA MELONI;24;;
CHIUSANO DI SAN DOMENICO;;NOI CON L'ITALIA - UDC;10;;
CHIUSANO DI SAN DOMENICO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;107;;
CHIUSANO DI SAN DOMENICO;;CIVICA POPOLARE LORENZIN;9;;
CHIUSANO DI SAN DOMENICO;;+EUROPA;5;;
CHIUSANO DI SAN DOMENICO;;ITALIA EUROPA INSIEME;2;;
CHIUSANO DI SAN DOMENICO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;17;;
CHIUSANO DI SAN DOMENICO;GENZALE ANTONIO;CASAPOUND ITALIA;9;;
CHIUSANO DI SAN DOMENICO;TROISI SOFIA;POTERE AL POPOLO!;5;;
CHIUSANO DI SAN DOMENICO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;4;;
CHIUSANO DI SAN DOMENICO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;3;;
CHIUSANO DI SAN DOMENICO;CORMONS LUCIA;PARTITO VALORE UMANO;2;;
CHIUSANO DI SAN DOMENICO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CHIUSANO DI SAN DOMENICO;MARENGO FIORENZO;PARTITO COMUNISTA;0;;
CHIUSANO DI SAN DOMENICO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
COLLIANO;GALATI GIUSEPPE;FORZA ITALIA;532;;
COLLIANO;;LEGA;236;;
COLLIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;82;;
COLLIANO;;NOI CON L'ITALIA - UDC;25;;
COLLIANO;GRASSI UGO;MOVIMENTO 5 STELLE;490;;
COLLIANO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;177;;
COLLIANO;;+EUROPA;9;;
COLLIANO;;ITALIA EUROPA INSIEME;9;;
COLLIANO;;CIVICA POPOLARE LORENZIN;4;;
COLLIANO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;20;;
COLLIANO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;13;;
COLLIANO;GENZALE ANTONIO;CASAPOUND ITALIA;12;;
COLLIANO;TROISI SOFIA;POTERE AL POPOLO!;9;;
COLLIANO;MARENGO FIORENZO;PARTITO COMUNISTA;8;;
COLLIANO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;6;;
COLLIANO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
COLLIANO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
COLLIANO;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CONTRADA;GRASSI UGO;MOVIMENTO 5 STELLE;688;;
CONTRADA;GALATI GIUSEPPE;FORZA ITALIA;262;;
CONTRADA;;LEGA;87;;
CONTRADA;;FRATELLI D'ITALIA CON GIORGIA MELONI;56;;
CONTRADA;;NOI CON L'ITALIA - UDC;15;;
CONTRADA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;306;;
CONTRADA;;+EUROPA;13;;
CONTRADA;;CIVICA POPOLARE LORENZIN;9;;
CONTRADA;;ITALIA EUROPA INSIEME;2;;
CONTRADA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;31;;
CONTRADA;GENZALE ANTONIO;CASAPOUND ITALIA;16;;
CONTRADA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;12;;
CONTRADA;TROISI SOFIA;POTERE AL POPOLO!;7;;
CONTRADA;MARENGO FIORENZO;PARTITO COMUNISTA;7;;
CONTRADA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;7;;
CONTRADA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CONTRADA;CORMONS LUCIA;PARTITO VALORE UMANO;1;;
CONTRADA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CONTURSI TERME;GRASSI UGO;MOVIMENTO 5 STELLE;687;;
CONTURSI TERME;GALATI GIUSEPPE;FORZA ITALIA;257;;
CONTURSI TERME;;LEGA;128;;
CONTURSI TERME;;FRATELLI D'ITALIA CON GIORGIA MELONI;120;;
CONTURSI TERME;;NOI CON L'ITALIA - UDC;31;;
CONTURSI TERME;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;260;;
CONTURSI TERME;;CIVICA POPOLARE LORENZIN;20;;
CONTURSI TERME;;+EUROPA;11;;
CONTURSI TERME;;ITALIA EUROPA INSIEME;2;;
CONTURSI TERME;TROISI SOFIA;POTERE AL POPOLO!;28;;
CONTURSI TERME;CUCCINIELLO ALFREDO;LIBERI E UGUALI;26;;
CONTURSI TERME;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;11;;
CONTURSI TERME;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;8;;
CONTURSI TERME;MARENGO FIORENZO;PARTITO COMUNISTA;7;;
CONTURSI TERME;GENZALE ANTONIO;CASAPOUND ITALIA;3;;
CONTURSI TERME;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CONTURSI TERME;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CONTURSI TERME;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CONZA DELLA CAMPANIA;GRASSI UGO;MOVIMENTO 5 STELLE;238;;
CONZA DELLA CAMPANIA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;177;;
CONZA DELLA CAMPANIA;;+EUROPA;13;;
CONZA DELLA CAMPANIA;;CIVICA POPOLARE LORENZIN;11;;
CONZA DELLA CAMPANIA;;ITALIA EUROPA INSIEME;1;;
CONZA DELLA CAMPANIA;GALATI GIUSEPPE;FORZA ITALIA;109;;
CONZA DELLA CAMPANIA;;LEGA;47;;
CONZA DELLA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;32;;
CONZA DELLA CAMPANIA;;NOI CON L'ITALIA - UDC;8;;
CONZA DELLA CAMPANIA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;12;;
CONZA DELLA CAMPANIA;TROISI SOFIA;POTERE AL POPOLO!;10;;
CONZA DELLA CAMPANIA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;8;;
CONZA DELLA CAMPANIA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;7;;
CONZA DELLA CAMPANIA;CORMONS LUCIA;PARTITO VALORE UMANO;7;;
CONZA DELLA CAMPANIA;GENZALE ANTONIO;CASAPOUND ITALIA;4;;
CONZA DELLA CAMPANIA;MARENGO FIORENZO;PARTITO COMUNISTA;2;;
CONZA DELLA CAMPANIA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CONZA DELLA CAMPANIA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
DOMICELLA;GRASSI UGO;MOVIMENTO 5 STELLE;432;;
DOMICELLA;GALATI GIUSEPPE;FORZA ITALIA;195;;
DOMICELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;31;;
DOMICELLA;;LEGA;22;;
DOMICELLA;;NOI CON L'ITALIA - UDC;6;;
DOMICELLA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;104;;
DOMICELLA;;+EUROPA;7;;
DOMICELLA;;ITALIA EUROPA INSIEME;2;;
DOMICELLA;;CIVICA POPOLARE LORENZIN;0;;
DOMICELLA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;32;;
DOMICELLA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;16;;
DOMICELLA;TROISI SOFIA;POTERE AL POPOLO!;9;;
DOMICELLA;GENZALE ANTONIO;CASAPOUND ITALIA;4;;
DOMICELLA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;2;;
DOMICELLA;MARENGO FIORENZO;PARTITO COMUNISTA;2;;
DOMICELLA;CORMONS LUCIA;PARTITO VALORE UMANO;2;;
DOMICELLA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
DOMICELLA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;1;;
FLUMERI;GRASSI UGO;MOVIMENTO 5 STELLE;702;;
FLUMERI;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;303;;
FLUMERI;;CIVICA POPOLARE LORENZIN;51;;
FLUMERI;;+EUROPA;8;;
FLUMERI;;ITALIA EUROPA INSIEME;2;;
FLUMERI;GALATI GIUSEPPE;FORZA ITALIA;194;;
FLUMERI;;LEGA;72;;
FLUMERI;;NOI CON L'ITALIA - UDC;26;;
FLUMERI;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
FLUMERI;CUCCINIELLO ALFREDO;LIBERI E UGUALI;18;;
FLUMERI;TROISI SOFIA;POTERE AL POPOLO!;18;;
FLUMERI;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;9;;
FLUMERI;MARENGO FIORENZO;PARTITO COMUNISTA;8;;
FLUMERI;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;6;;
FLUMERI;CORMONS LUCIA;PARTITO VALORE UMANO;5;;
FLUMERI;GENZALE ANTONIO;CASAPOUND ITALIA;3;;
FLUMERI;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
FLUMERI;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
FOIANO DI VAL FORTORE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;347;;
FOIANO DI VAL FORTORE;;CIVICA POPOLARE LORENZIN;3;;
FOIANO DI VAL FORTORE;;+EUROPA;2;;
FOIANO DI VAL FORTORE;;ITALIA EUROPA INSIEME;1;;
FOIANO DI VAL FORTORE;GALATI GIUSEPPE;FORZA ITALIA;148;;
FOIANO DI VAL FORTORE;;LEGA;44;;
FOIANO DI VAL FORTORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;13;;
FOIANO DI VAL FORTORE;;NOI CON L'ITALIA - UDC;11;;
FOIANO DI VAL FORTORE;GRASSI UGO;MOVIMENTO 5 STELLE;222;;
FOIANO DI VAL FORTORE;MARENGO FIORENZO;PARTITO COMUNISTA;7;;
FOIANO DI VAL FORTORE;CORMONS LUCIA;PARTITO VALORE UMANO;5;;
