

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
FISCIANO;;;SINISTRA AL LAVORO;102;;
FISCIANO;ESPOSITO MARCO;;;;;26
FISCIANO;;;MO! LISTA CIVICA CAMPANIA;22;;
FURORE;DE LUCA VINCENZO;;;;;141
FURORE;;;PARTITO DEMOCRATICO;74;;
FURORE;;;DE LUCA PRESIDENTE;30;;
FURORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
FURORE;;;CAMPANIA LIBERA;7;;
FURORE;;;PARTITO SOCIALISTA ITALIANO;5;;
FURORE;;;DAVVERO-VERDI;3;;
FURORE;;;ITALIA DEI VALORI;2;;
FURORE;;;CAMPANIA IN RETE;1;;
FURORE;;;UNIONE DI CENTRO;1;;
FURORE;CALDORO STEFANO;;;;;98
FURORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
FURORE;;;FORZA ITALIA;29;;
FURORE;;;CALDORO PRESIDENTE;12;;
FURORE;;;NCD - CAMPANIA POPOLARE;10;;
FURORE;;;NOI SUD;7;;
FURORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
FURORE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
FURORE;;;POPOLARI PER L'ITALIA;0;;
FURORE;CIARAMBINO VALERIA;;;;;24
FURORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;23;;
FURORE;VOZZA SALVATORE;;;;;3
FURORE;;;SINISTRA AL LAVORO;2;;
FURORE;ESPOSITO MARCO;;;;;0
FURORE;;;MO! LISTA CIVICA CAMPANIA;0;;
FUTANI;DE LUCA VINCENZO;;;;;318
FUTANI;;;PARTITO DEMOCRATICO;195;;
FUTANI;;;UNIONE DI CENTRO;30;;
FUTANI;;;CAMPANIA LIBERA;25;;
FUTANI;;;PARTITO SOCIALISTA ITALIANO;20;;
FUTANI;;;DE LUCA PRESIDENTE;19;;
FUTANI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
FUTANI;;;CAMPANIA IN RETE;2;;
FUTANI;;;ITALIA DEI VALORI;0;;
FUTANI;;;DAVVERO-VERDI;0;;
FUTANI;CALDORO STEFANO;;;;;197
FUTANI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;118;;
FUTANI;;;FORZA ITALIA;42;;
FUTANI;;;NCD - CAMPANIA POPOLARE;13;;
FUTANI;;;CALDORO PRESIDENTE;13;;
FUTANI;;;POPOLARI PER L'ITALIA;5;;
FUTANI;;;NOI SUD;1;;
FUTANI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
FUTANI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
FUTANI;CIARAMBINO VALERIA;;;;;23
FUTANI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;21;;
FUTANI;VOZZA SALVATORE;;;;;13
FUTANI;;;SINISTRA AL LAVORO;15;;
FUTANI;ESPOSITO MARCO;;;;;2
FUTANI;;;MO! LISTA CIVICA CAMPANIA;2;;
GIFFONI SEI CASALI;DE LUCA VINCENZO;;;;;1150
GIFFONI SEI CASALI;;;DE LUCA PRESIDENTE;358;;
GIFFONI SEI CASALI;;;PARTITO DEMOCRATICO;273;;
GIFFONI SEI CASALI;;;CAMPANIA LIBERA;150;;
GIFFONI SEI CASALI;;;PARTITO SOCIALISTA ITALIANO;47;;
GIFFONI SEI CASALI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;46;;
GIFFONI SEI CASALI;;;ITALIA DEI VALORI;43;;
GIFFONI SEI CASALI;;;DAVVERO-VERDI;33;;
GIFFONI SEI CASALI;;;UNIONE DI CENTRO;23;;
GIFFONI SEI CASALI;;;CAMPANIA IN RETE;12;;
GIFFONI SEI CASALI;CALDORO STEFANO;;;;;603
GIFFONI SEI CASALI;;;CALDORO PRESIDENTE;317;;
GIFFONI SEI CASALI;;;FORZA ITALIA;131;;
GIFFONI SEI CASALI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;71;;
GIFFONI SEI CASALI;;;NOI SUD;71;;
GIFFONI SEI CASALI;;;NCD - CAMPANIA POPOLARE;16;;
GIFFONI SEI CASALI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
GIFFONI SEI CASALI;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
GIFFONI SEI CASALI;;;POPOLARI PER L'ITALIA;1;;
GIFFONI SEI CASALI;CIARAMBINO VALERIA;;;;;395
GIFFONI SEI CASALI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;383;;
GIFFONI SEI CASALI;VOZZA SALVATORE;;;;;31
GIFFONI SEI CASALI;;;SINISTRA AL LAVORO;37;;
GIFFONI SEI CASALI;ESPOSITO MARCO;;;;;14
GIFFONI SEI CASALI;;;MO! LISTA CIVICA CAMPANIA;9;;
GIFFONI VALLE PIANA;DE LUCA VINCENZO;;;;;2523
GIFFONI VALLE PIANA;;;PARTITO DEMOCRATICO;715;;
GIFFONI VALLE PIANA;;;DE LUCA PRESIDENTE;582;;
GIFFONI VALLE PIANA;;;CAMPANIA LIBERA;403;;
GIFFONI VALLE PIANA;;;PARTITO SOCIALISTA ITALIANO;381;;
GIFFONI VALLE PIANA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;117;;
GIFFONI VALLE PIANA;;;UNIONE DI CENTRO;96;;
GIFFONI VALLE PIANA;;;DAVVERO-VERDI;32;;
GIFFONI VALLE PIANA;;;ITALIA DEI VALORI;27;;
GIFFONI VALLE PIANA;;;CAMPANIA IN RETE;16;;
GIFFONI VALLE PIANA;CIARAMBINO VALERIA;;;;;1385
GIFFONI VALLE PIANA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1416;;
GIFFONI VALLE PIANA;CALDORO STEFANO;;;;;1004
GIFFONI VALLE PIANA;;;FORZA ITALIA;303;;
GIFFONI VALLE PIANA;;;CALDORO PRESIDENTE;283;;
GIFFONI VALLE PIANA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;282;;
GIFFONI VALLE PIANA;;;NOI SUD;35;;
GIFFONI VALLE PIANA;;;NCD - CAMPANIA POPOLARE;20;;
GIFFONI VALLE PIANA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;6;;
GIFFONI VALLE PIANA;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
GIFFONI VALLE PIANA;;;POPOLARI PER L'ITALIA;3;;
GIFFONI VALLE PIANA;VOZZA SALVATORE;;;;;230
GIFFONI VALLE PIANA;;;SINISTRA AL LAVORO;246;;
GIFFONI VALLE PIANA;ESPOSITO MARCO;;;;;10
GIFFONI VALLE PIANA;;;MO! LISTA CIVICA CAMPANIA;7;;
GIOI;DE LUCA VINCENZO;;;;;358
GIOI;;;PARTITO DEMOCRATICO;210;;
GIOI;;;UNIONE DI CENTRO;34;;
GIOI;;;CAMPANIA LIBERA;34;;
GIOI;;;DE LUCA PRESIDENTE;27;;
GIOI;;;PARTITO SOCIALISTA ITALIANO;12;;
GIOI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;6;;
GIOI;;;DAVVERO-VERDI;1;;
GIOI;;;ITALIA DEI VALORI;0;;
GIOI;;;CAMPANIA IN RETE;0;;
GIOI;CALDORO STEFANO;;;;;134
GIOI;;;FORZA ITALIA;71;;
GIOI;;;CALDORO PRESIDENTE;28;;
GIOI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
GIOI;;;POPOLARI PER L'ITALIA;9;;
GIOI;;;NCD - CAMPANIA POPOLARE;3;;
GIOI;;;NOI SUD;2;;
GIOI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
GIOI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
GIOI;CIARAMBINO VALERIA;;;;;52
GIOI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
GIOI;VOZZA SALVATORE;;;;;9
GIOI;;;SINISTRA AL LAVORO;10;;
GIOI;ESPOSITO MARCO;;;;;2
GIOI;;;MO! LISTA CIVICA CAMPANIA;2;;
GIUNGANO;CALDORO STEFANO;;;;;287
GIUNGANO;;;NCD - CAMPANIA POPOLARE;178;;
GIUNGANO;;;CALDORO PRESIDENTE;71;;
GIUNGANO;;;FORZA ITALIA;39;;
GIUNGANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
GIUNGANO;;;POPOLARI PER L'ITALIA;2;;
GIUNGANO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
GIUNGANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
GIUNGANO;;;NOI SUD;0;;
GIUNGANO;DE LUCA VINCENZO;;;;;231
GIUNGANO;;;PARTITO DEMOCRATICO;107;;
GIUNGANO;;;CAMPANIA LIBERA;35;;
GIUNGANO;;;DE LUCA PRESIDENTE;31;;
GIUNGANO;;;PARTITO SOCIALISTA ITALIANO;14;;
GIUNGANO;;;DAVVERO-VERDI;5;;
GIUNGANO;;;CAMPANIA IN RETE;4;;
GIUNGANO;;;UNIONE DI CENTRO;4;;
GIUNGANO;;;ITALIA DEI VALORI;2;;
GIUNGANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
GIUNGANO;CIARAMBINO VALERIA;;;;;49
GIUNGANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;43;;
GIUNGANO;VOZZA SALVATORE;;;;;5
GIUNGANO;;;SINISTRA AL LAVORO;3;;
GIUNGANO;ESPOSITO MARCO;;;;;2
GIUNGANO;;;MO! LISTA CIVICA CAMPANIA;2;;
ISPANI;CALDORO STEFANO;;;;;328
ISPANI;;;CALDORO PRESIDENTE;170;;
ISPANI;;;FORZA ITALIA;93;;
ISPANI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;60;;
ISPANI;;;NCD - CAMPANIA POPOLARE;6;;
ISPANI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
ISPANI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
ISPANI;;;NOI SUD;1;;
ISPANI;;;POPOLARI PER L'ITALIA;0;;
ISPANI;DE LUCA VINCENZO;;;;;243
ISPANI;;;PARTITO DEMOCRATICO;110;;
ISPANI;;;DE LUCA PRESIDENTE;47;;
ISPANI;;;UNIONE DI CENTRO;33;;
ISPANI;;;PARTITO SOCIALISTA ITALIANO;12;;
ISPANI;;;CAMPANIA IN RETE;8;;
ISPANI;;;CAMPANIA LIBERA;7;;
ISPANI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
ISPANI;;;ITALIA DEI VALORI;6;;
ISPANI;;;DAVVERO-VERDI;1;;
ISPANI;CIARAMBINO VALERIA;;;;;88
ISPANI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;78;;
ISPANI;VOZZA SALVATORE;;;;;4
ISPANI;;;SINISTRA AL LAVORO;4;;
ISPANI;ESPOSITO MARCO;;;;;0
ISPANI;;;MO! LISTA CIVICA CAMPANIA;0;;
LAUREANA CILENTO;DE LUCA VINCENZO;;;;;286
LAUREANA CILENTO;;;PARTITO DEMOCRATICO;156;;
LAUREANA CILENTO;;;DE LUCA PRESIDENTE;50;;
LAUREANA CILENTO;;;CAMPANIA LIBERA;18;;
LAUREANA CILENTO;;;UNIONE DI CENTRO;16;;
LAUREANA CILENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
LAUREANA CILENTO;;;PARTITO SOCIALISTA ITALIANO;3;;
LAUREANA CILENTO;;;CAMPANIA IN RETE;2;;
LAUREANA CILENTO;;;DAVVERO-VERDI;1;;
LAUREANA CILENTO;;;ITALIA DEI VALORI;1;;
LAUREANA CILENTO;CALDORO STEFANO;;;;;98
LAUREANA CILENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
LAUREANA CILENTO;;;FORZA ITALIA;31;;
LAUREANA CILENTO;;;NCD - CAMPANIA POPOLARE;13;;
LAUREANA CILENTO;;;CALDORO PRESIDENTE;9;;
LAUREANA CILENTO;;;POPOLARI PER L'ITALIA;4;;
LAUREANA CILENTO;;;NOI SUD;3;;
LAUREANA CILENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
LAUREANA CILENTO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
LAUREANA CILENTO;CIARAMBINO VALERIA;;;;;58
LAUREANA CILENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;56;;
LAUREANA CILENTO;VOZZA SALVATORE;;;;;3
LAUREANA CILENTO;;;SINISTRA AL LAVORO;3;;
LAUREANA CILENTO;ESPOSITO MARCO;;;;;1
LAUREANA CILENTO;;;MO! LISTA CIVICA CAMPANIA;1;;
LAURINO;DE LUCA VINCENZO;;;;;505
LAURINO;;;PARTITO DEMOCRATICO;245;;
LAURINO;;;DE LUCA PRESIDENTE;69;;
LAURINO;;;UNIONE DI CENTRO;67;;
LAURINO;;;CAMPANIA LIBERA;64;;
LAURINO;;;PARTITO SOCIALISTA ITALIANO;17;;
LAURINO;;;ITALIA DEI VALORI;11;;
LAURINO;;;DAVVERO-VERDI;10;;
LAURINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
LAURINO;;;CAMPANIA IN RETE;3;;
LAURINO;CALDORO STEFANO;;;;;298
LAURINO;;;FORZA ITALIA;105;;
LAURINO;;;CALDORO PRESIDENTE;89;;
LAURINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;78;;
LAURINO;;;NCD - CAMPANIA POPOLARE;6;;
LAURINO;;;NOI SUD;5;;
LAURINO;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
LAURINO;;;POPOLARI PER L'ITALIA;1;;
LAURINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
LAURINO;CIARAMBINO VALERIA;;;;;73
LAURINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;74;;
LAURINO;VOZZA SALVATORE;;;;;12
LAURINO;;;SINISTRA AL LAVORO;13;;
LAURINO;ESPOSITO MARCO;;;;;3
LAURINO;;;MO! LISTA CIVICA CAMPANIA;3;;
LAURITO;DE LUCA VINCENZO;;;;;219
LAURITO;;;PARTITO DEMOCRATICO;143;;
LAURITO;;;DE LUCA PRESIDENTE;21;;
LAURITO;;;UNIONE DI CENTRO;14;;
LAURITO;;;CAMPANIA LIBERA;11;;
LAURITO;;;PARTITO SOCIALISTA ITALIANO;7;;
LAURITO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
LAURITO;;;CAMPANIA IN RETE;3;;
LAURITO;;;ITALIA DEI VALORI;0;;
LAURITO;;;DAVVERO-VERDI;0;;
LAURITO;CALDORO STEFANO;;;;;97
LAURITO;;;CALDORO PRESIDENTE;56;;
LAURITO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
LAURITO;;;FORZA ITALIA;14;;
LAURITO;;;NOI SUD;2;;
LAURITO;;;NCD - CAMPANIA POPOLARE;2;;
LAURITO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
LAURITO;;;POPOLARI PER L'ITALIA;1;;
LAURITO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
LAURITO;CIARAMBINO VALERIA;;;;;16
LAURITO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;15;;
LAURITO;VOZZA SALVATORE;;;;;3
LAURITO;;;SINISTRA AL LAVORO;4;;
LAURITO;ESPOSITO MARCO;;;;;1
LAURITO;;;MO! LISTA CIVICA CAMPANIA;1;;
LAVIANO;DE LUCA VINCENZO;;;;;280
LAVIANO;;;DE LUCA PRESIDENTE;194;;
LAVIANO;;;PARTITO DEMOCRATICO;40;;
LAVIANO;;;CAMPANIA LIBERA;16;;
LAVIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
LAVIANO;;;CAMPANIA IN RETE;4;;
LAVIANO;;;PARTITO SOCIALISTA ITALIANO;3;;
LAVIANO;;;UNIONE DI CENTRO;2;;
LAVIANO;;;DAVVERO-VERDI;2;;
LAVIANO;;;ITALIA DEI VALORI;0;;
LAVIANO;CALDORO STEFANO;;;;;238
LAVIANO;;;NCD - CAMPANIA POPOLARE;134;;
LAVIANO;;;FORZA ITALIA;40;;
LAVIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
LAVIANO;;;CALDORO PRESIDENTE;16;;
LAVIANO;;;POPOLARI PER L'ITALIA;8;;
LAVIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
LAVIANO;;;NOI SUD;1;;
LAVIANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
LAVIANO;CIARAMBINO VALERIA;;;;;53
LAVIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
LAVIANO;VOZZA SALVATORE;;;;;10
LAVIANO;;;SINISTRA AL LAVORO;7;;
LAVIANO;ESPOSITO MARCO;;;;;1
LAVIANO;;;MO! LISTA CIVICA CAMPANIA;1;;
LUSTRA;DE LUCA VINCENZO;;;;;351
LUSTRA;;;PARTITO DEMOCRATICO;85;;
LUSTRA;;;DE LUCA PRESIDENTE;45;;
LUSTRA;;;CAMPANIA LIBERA;19;;
LUSTRA;;;PARTITO SOCIALISTA ITALIANO;13;;
LUSTRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
LUSTRA;;;UNIONE DI CENTRO;10;;
LUSTRA;;;CAMPANIA IN RETE;1;;
LUSTRA;;;DAVVERO-VERDI;1;;
LUSTRA;;;ITALIA DEI VALORI;0;;
LUSTRA;CALDORO STEFANO;;;;;178
LUSTRA;;;CALDORO PRESIDENTE;36;;
LUSTRA;;;FORZA ITALIA;25;;
LUSTRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
LUSTRA;;;POPOLARI PER L'ITALIA;3;;
LUSTRA;;;NOI SUD;2;;
LUSTRA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
LUSTRA;;;NCD - CAMPANIA POPOLARE;0;;
LUSTRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
LUSTRA;CIARAMBINO VALERIA;;;;;80
LUSTRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;43;;
LUSTRA;VOZZA SALVATORE;;;;;8
LUSTRA;;;SINISTRA AL LAVORO;4;;
LUSTRA;ESPOSITO MARCO;;;;;2
LUSTRA;;;MO! LISTA CIVICA CAMPANIA;1;;
MAGLIANO VETERE;DE LUCA VINCENZO;;;;;175
MAGLIANO VETERE;;;PARTITO DEMOCRATICO;77;;
MAGLIANO VETERE;;;CAMPANIA LIBERA;37;;
MAGLIANO VETERE;;;UNIONE DI CENTRO;18;;
MAGLIANO VETERE;;;DE LUCA PRESIDENTE;11;;
MAGLIANO VETERE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
MAGLIANO VETERE;;;PARTITO SOCIALISTA ITALIANO;5;;
MAGLIANO VETERE;;;CAMPANIA IN RETE;1;;
MAGLIANO VETERE;;;DAVVERO-VERDI;0;;
MAGLIANO VETERE;;;ITALIA DEI VALORI;0;;
MAGLIANO VETERE;CALDORO STEFANO;;;;;140
MAGLIANO VETERE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
MAGLIANO VETERE;;;CALDORO PRESIDENTE;56;;
MAGLIANO VETERE;;;FORZA ITALIA;17;;
MAGLIANO VETERE;;;POPOLARI PER L'ITALIA;6;;
MAGLIANO VETERE;;;NCD - CAMPANIA POPOLARE;2;;
MAGLIANO VETERE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MAGLIANO VETERE;;;NOI SUD;0;;
MAGLIANO VETERE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MAGLIANO VETERE;CIARAMBINO VALERIA;;;;;31
MAGLIANO VETERE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;;
MAGLIANO VETERE;ESPOSITO MARCO;;;;;3
MAGLIANO VETERE;;;MO! LISTA CIVICA CAMPANIA;3;;
MAGLIANO VETERE;VOZZA SALVATORE;;;;;1
MAGLIANO VETERE;;;SINISTRA AL LAVORO;1;;
MAIORI;DE LUCA VINCENZO;;;;;2198
MAIORI;;;DE LUCA PRESIDENTE;556;;
MAIORI;;;PARTITO DEMOCRATICO;354;;
MAIORI;;;CAMPANIA LIBERA;340;;
MAIORI;;;PARTITO SOCIALISTA ITALIANO;329;;
MAIORI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;285;;
MAIORI;;;UNIONE DI CENTRO;25;;
MAIORI;;;DAVVERO-VERDI;15;;
MAIORI;;;CAMPANIA IN RETE;13;;
MAIORI;;;ITALIA DEI VALORI;11;;
MAIORI;CALDORO STEFANO;;;;;822
MAIORI;;;FORZA ITALIA;258;;
MAIORI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;194;;
MAIORI;;;CALDORO PRESIDENTE;160;;
MAIORI;;;NCD - CAMPANIA POPOLARE;120;;
MAIORI;;;MAI PIU' LA TERRA DEI FUOCHI;15;;
MAIORI;;;NOI SUD;9;;
MAIORI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
MAIORI;;;POPOLARI PER L'ITALIA;3;;
MAIORI;CIARAMBINO VALERIA;;;;;306
MAIORI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;297;;
MAIORI;VOZZA SALVATORE;;;;;35
MAIORI;;;SINISTRA AL LAVORO;35;;
MAIORI;ESPOSITO MARCO;;;;;19
MAIORI;;;MO! LISTA CIVICA CAMPANIA;19;;
MERCATO SAN SEVERINO;DE LUCA VINCENZO;;;;;5809
MERCATO SAN SEVERINO;;;PARTITO DEMOCRATICO;2458;;
MERCATO SAN SEVERINO;;;PARTITO SOCIALISTA ITALIANO;1226;;
MERCATO SAN SEVERINO;;;DE LUCA PRESIDENTE;961;;
MERCATO SAN SEVERINO;;;CAMPANIA LIBERA;329;;
MERCATO SAN SEVERINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;205;;
MERCATO SAN SEVERINO;;;DAVVERO-VERDI;160;;
MERCATO SAN SEVERINO;;;UNIONE DI CENTRO;123;;
MERCATO SAN SEVERINO;;;CAMPANIA IN RETE;39;;
MERCATO SAN SEVERINO;;;ITALIA DEI VALORI;29;;
MERCATO SAN SEVERINO;CALDORO STEFANO;;;;;2646
MERCATO SAN SEVERINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;821;;
MERCATO SAN SEVERINO;;;FORZA ITALIA;713;;
MERCATO SAN SEVERINO;;;CALDORO PRESIDENTE;442;;
MERCATO SAN SEVERINO;;;NCD - CAMPANIA POPOLARE;158;;
MERCATO SAN SEVERINO;;;NOI SUD;105;;
MERCATO SAN SEVERINO;;;POPOLARI PER L'ITALIA;82;;
MERCATO SAN SEVERINO;;;MAI PIU' LA TERRA DEI FUOCHI;15;;
MERCATO SAN SEVERINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
MERCATO SAN SEVERINO;CIARAMBINO VALERIA;;;;;1311
MERCATO SAN SEVERINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1114;;
MERCATO SAN SEVERINO;VOZZA SALVATORE;;;;;148
MERCATO SAN SEVERINO;;;SINISTRA AL LAVORO;151;;
MERCATO SAN SEVERINO;ESPOSITO MARCO;;;;;24
MERCATO SAN SEVERINO;;;MO! LISTA CIVICA CAMPANIA;15;;
MINORI;DE LUCA VINCENZO;;;;;977
MINORI;;;PARTITO DEMOCRATICO;285;;
MINORI;;;CAMPANIA LIBERA;215;;
MINORI;;;PARTITO SOCIALISTA ITALIANO;156;;
MINORI;;;DE LUCA PRESIDENTE;132;;
MINORI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;27;;
MINORI;;;UNIONE DI CENTRO;6;;
MINORI;;;CAMPANIA IN RETE;6;;
MINORI;;;ITALIA DEI VALORI;5;;
MINORI;;;DAVVERO-VERDI;2;;
MINORI;CALDORO STEFANO;;;;;297
MINORI;;;CALDORO PRESIDENTE;118;;
MINORI;;;FORZA ITALIA;59;;
MINORI;;;NCD - CAMPANIA POPOLARE;52;;
MINORI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;45;;
MINORI;;;NOI SUD;1;;
MINORI;;;POPOLARI PER L'ITALIA;1;;
MINORI;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MINORI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MINORI;CIARAMBINO VALERIA;;;;;87
MINORI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;79;;
MINORI;VOZZA SALVATORE;;;;;20
MINORI;;;SINISTRA AL LAVORO;58;;
MINORI;ESPOSITO MARCO;;;;;3
MINORI;;;MO! LISTA CIVICA CAMPANIA;3;;
MOIO DELLA CIVITELLA;DE LUCA VINCENZO;;;;;447
MOIO DELLA CIVITELLA;;;PARTITO DEMOCRATICO;177;;
MOIO DELLA CIVITELLA;;;UNIONE DI CENTRO;95;;
MOIO DELLA CIVITELLA;;;CAMPANIA LIBERA;62;;
MOIO DELLA CIVITELLA;;;DE LUCA PRESIDENTE;54;;
MOIO DELLA CIVITELLA;;;PARTITO SOCIALISTA ITALIANO;18;;
MOIO DELLA CIVITELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
MOIO DELLA CIVITELLA;;;ITALIA DEI VALORI;1;;
MOIO DELLA CIVITELLA;;;DAVVERO-VERDI;0;;
MOIO DELLA CIVITELLA;;;CAMPANIA IN RETE;0;;
MOIO DELLA CIVITELLA;CALDORO STEFANO;;;;;206
MOIO DELLA CIVITELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;71;;
MOIO DELLA CIVITELLA;;;FORZA ITALIA;70;;
MOIO DELLA CIVITELLA;;;CALDORO PRESIDENTE;25;;
MOIO DELLA CIVITELLA;;;NCD - CAMPANIA POPOLARE;20;;
MOIO DELLA CIVITELLA;;;POPOLARI PER L'ITALIA;13;;
MOIO DELLA CIVITELLA;;;NOI SUD;2;;
MOIO DELLA CIVITELLA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
MOIO DELLA CIVITELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MOIO DELLA CIVITELLA;CIARAMBINO VALERIA;;;;;151
MOIO DELLA CIVITELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;146;;
MOIO DELLA CIVITELLA;VOZZA SALVATORE;;;;;4
MOIO DELLA CIVITELLA;;;SINISTRA AL LAVORO;3;;
MOIO DELLA CIVITELLA;ESPOSITO MARCO;;;;;2
MOIO DELLA CIVITELLA;;;MO! LISTA CIVICA CAMPANIA;3;;
MONTANO ANTILIA;DE LUCA VINCENZO;;;;;461
MONTANO ANTILIA;;;PARTITO DEMOCRATICO;242;;
MONTANO ANTILIA;;;UNIONE DI CENTRO;65;;
MONTANO ANTILIA;;;CAMPANIA LIBERA;50;;
MONTANO ANTILIA;;;DE LUCA PRESIDENTE;44;;
MONTANO ANTILIA;;;PARTITO SOCIALISTA ITALIANO;29;;
MONTANO ANTILIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
MONTANO ANTILIA;;;DAVVERO-VERDI;4;;
MONTANO ANTILIA;;;CAMPANIA IN RETE;3;;
MONTANO ANTILIA;;;ITALIA DEI VALORI;0;;
MONTANO ANTILIA;CALDORO STEFANO;;;;;313
MONTANO ANTILIA;;;FORZA ITALIA;132;;
MONTANO ANTILIA;;;CALDORO PRESIDENTE;94;;
MONTANO ANTILIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;55;;
MONTANO ANTILIA;;;POPOLARI PER L'ITALIA;7;;
MONTANO ANTILIA;;;NCD - CAMPANIA POPOLARE;2;;
MONTANO ANTILIA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
