

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
PIETRASTORNINA;CIARAMBINO VALERIA;;;;;68
PIETRASTORNINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;65;;
PIETRASTORNINA;VOZZA SALVATORE;;;;;11
PIETRASTORNINA;;;SINISTRA AL LAVORO;9;;
PIETRASTORNINA;ESPOSITO MARCO;;;;;0
PIETRASTORNINA;;
PRATA DI PRINCIPATO ULTRA;CALDORO STEFANO;;;;;519
PRATA DI PRINCIPATO ULTRA;;;NOI SUD;282;;
PRATA DI PRINCIPATO ULTRA;;;NCD - CAMPANIA POPOLARE;72;;
PRATA DI PRINCIPATO ULTRA;;;POPOLARI PER L'ITALIA;58;;
PRATA DI PRINCIPATO ULTRA;;;FORZA ITALIA;58;;
PRATA DI PRINCIPATO ULTRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
PRATA DI PRINCIPATO ULTRA;;;CALDORO PRESIDENTE;14;;
PRATA DI PRINCIPATO ULTRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;7;;
PRATA DI PRINCIPATO ULTRA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PRATA DI PRINCIPATO ULTRA;DE LUCA VINCENZO;;;;;477
PRATA DI PRINCIPATO ULTRA;;;PARTITO DEMOCRATICO;158;;
PRATA DI PRINCIPATO ULTRA;;;DE LUCA PRESIDENTE;154;;
PRATA DI PRINCIPATO ULTRA;;;DAVVERO-VERDI;53;;
PRATA DI PRINCIPATO ULTRA;;;UNIONE DI CENTRO;45;;
PRATA DI PRINCIPATO ULTRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;31;;
PRATA DI PRINCIPATO ULTRA;;;CAMPANIA IN RETE;12;;
PRATA DI PRINCIPATO ULTRA;;;ITALIA DEI VALORI;6;;
PRATA DI PRINCIPATO ULTRA;;;CAMPANIA LIBERA;6;;
PRATA DI PRINCIPATO ULTRA;;;PARTITO SOCIALISTA ITALIANO;2;;
PRATA DI PRINCIPATO ULTRA;CIARAMBINO VALERIA;;;;;201
PRATA DI PRINCIPATO ULTRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;186;;
PRATA DI PRINCIPATO ULTRA;VOZZA SALVATORE;;;;;65
PRATA DI PRINCIPATO ULTRA;;;SINISTRA AL LAVORO;66;;
PRATA DI PRINCIPATO ULTRA;ESPOSITO MARCO;;;;;0
PRATA DI PRINCIPATO ULTRA;;
PRATOLA SERRA;CALDORO STEFANO;;;;;1205
PRATOLA SERRA;;;NOI SUD;1130;;
PRATOLA SERRA;;;FORZA ITALIA;56;;
PRATOLA SERRA;;;NCD - CAMPANIA POPOLARE;28;;
PRATOLA SERRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
PRATOLA SERRA;;;CALDORO PRESIDENTE;19;;
PRATOLA SERRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
PRATOLA SERRA;;;POPOLARI PER L'ITALIA;5;;
PRATOLA SERRA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
PRATOLA SERRA;DE LUCA VINCENZO;;;;;621
PRATOLA SERRA;;;PARTITO DEMOCRATICO;206;;
PRATOLA SERRA;;;DE LUCA PRESIDENTE;118;;
PRATOLA SERRA;;;DAVVERO-VERDI;92;;
PRATOLA SERRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;77;;
PRATOLA SERRA;;;UNIONE DI CENTRO;31;;
PRATOLA SERRA;;;CAMPANIA LIBERA;10;;
PRATOLA SERRA;;;CAMPANIA IN RETE;5;;
PRATOLA SERRA;;;ITALIA DEI VALORI;4;;
PRATOLA SERRA;;;PARTITO SOCIALISTA ITALIANO;3;;
PRATOLA SERRA;CIARAMBINO VALERIA;;;;;255
PRATOLA SERRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;236;;
PRATOLA SERRA;VOZZA SALVATORE;;;;;34
PRATOLA SERRA;;;SINISTRA AL LAVORO;31;;
PRATOLA SERRA;ESPOSITO MARCO;;;;;0
PRATOLA SERRA;;
QUADRELLE;CALDORO STEFANO;;;;;341
QUADRELLE;;;FORZA ITALIA;97;;
QUADRELLE;;;NCD - CAMPANIA POPOLARE;87;;
QUADRELLE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;75;;
QUADRELLE;;;NOI SUD;49;;
QUADRELLE;;;CALDORO PRESIDENTE;32;;
QUADRELLE;;;POPOLARI PER L'ITALIA;8;;
QUADRELLE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
QUADRELLE;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
QUADRELLE;DE LUCA VINCENZO;;;;;253
QUADRELLE;;;PARTITO DEMOCRATICO;76;;
QUADRELLE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;73;;
QUADRELLE;;;DE LUCA PRESIDENTE;28;;
QUADRELLE;;;CAMPANIA LIBERA;19;;
QUADRELLE;;;DAVVERO-VERDI;18;;
QUADRELLE;;;UNIONE DI CENTRO;14;;
QUADRELLE;;;CAMPANIA IN RETE;5;;
QUADRELLE;;;PARTITO SOCIALISTA ITALIANO;4;;
QUADRELLE;;;ITALIA DEI VALORI;0;;
QUADRELLE;CIARAMBINO VALERIA;;;;;126
QUADRELLE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;122;;
QUADRELLE;VOZZA SALVATORE;;;;;9
QUADRELLE;;;SINISTRA AL LAVORO;7;;
QUADRELLE;ESPOSITO MARCO;;;;;3
QUADRELLE;;
QUINDICI;DE LUCA VINCENZO;;;;;662
QUINDICI;;;PARTITO DEMOCRATICO;447;;
QUINDICI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;86;;
QUINDICI;;;DE LUCA PRESIDENTE;40;;
QUINDICI;;;ITALIA DEI VALORI;24;;
QUINDICI;;;PARTITO SOCIALISTA ITALIANO;16;;
QUINDICI;;;DAVVERO-VERDI;12;;
QUINDICI;;;CAMPANIA IN RETE;9;;
QUINDICI;;;CAMPANIA LIBERA;5;;
QUINDICI;;;UNIONE DI CENTRO;4;;
QUINDICI;CALDORO STEFANO;;;;;511
QUINDICI;;;FORZA ITALIA;191;;
QUINDICI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;100;;
QUINDICI;;;CALDORO PRESIDENTE;76;;
QUINDICI;;;NCD - CAMPANIA POPOLARE;61;;
QUINDICI;;;POPOLARI PER L'ITALIA;12;;
QUINDICI;;;NOI SUD;10;;
QUINDICI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
QUINDICI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
QUINDICI;CIARAMBINO VALERIA;;;;;130
QUINDICI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;112;;
QUINDICI;VOZZA SALVATORE;;;;;5
QUINDICI;;;SINISTRA AL LAVORO;4;;
QUINDICI;ESPOSITO MARCO;;;;;3
QUINDICI;;
ROCCABASCERANA;DE LUCA VINCENZO;;;;;518
ROCCABASCERANA;;;PARTITO DEMOCRATICO;122;;
ROCCABASCERANA;;;UNIONE DI CENTRO;121;;
ROCCABASCERANA;;;DE LUCA PRESIDENTE;116;;
ROCCABASCERANA;;;CAMPANIA IN RETE;80;;
ROCCABASCERANA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;26;;
ROCCABASCERANA;;;ITALIA DEI VALORI;9;;
ROCCABASCERANA;;;DAVVERO-VERDI;6;;
ROCCABASCERANA;;;CAMPANIA LIBERA;3;;
ROCCABASCERANA;;;PARTITO SOCIALISTA ITALIANO;1;;
ROCCABASCERANA;CALDORO STEFANO;;;;;435
ROCCABASCERANA;;;NOI SUD;259;;
ROCCABASCERANA;;;FORZA ITALIA;66;;
ROCCABASCERANA;;;NCD - CAMPANIA POPOLARE;43;;
ROCCABASCERANA;;;CALDORO PRESIDENTE;22;;
ROCCABASCERANA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
ROCCABASCERANA;;;POPOLARI PER L'ITALIA;7;;
ROCCABASCERANA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
ROCCABASCERANA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
ROCCABASCERANA;CIARAMBINO VALERIA;;;;;169
ROCCABASCERANA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;155;;
ROCCABASCERANA;VOZZA SALVATORE;;;;;27
ROCCABASCERANA;;;SINISTRA AL LAVORO;25;;
ROCCABASCERANA;ESPOSITO MARCO;;;;;1
ROCCABASCERANA;;
ROCCA SAN FELICE;CALDORO STEFANO;;;;;233
ROCCA SAN FELICE;;;FORZA ITALIA;89;;
ROCCA SAN FELICE;;;NCD - CAMPANIA POPOLARE;62;;
ROCCA SAN FELICE;;;CALDORO PRESIDENTE;56;;
ROCCA SAN FELICE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
ROCCA SAN FELICE;;;POPOLARI PER L'ITALIA;2;;
ROCCA SAN FELICE;;;NOI SUD;1;;
ROCCA SAN FELICE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROCCA SAN FELICE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ROCCA SAN FELICE;DE LUCA VINCENZO;;;;;129
ROCCA SAN FELICE;;;PARTITO DEMOCRATICO;73;;
ROCCA SAN FELICE;;;DE LUCA PRESIDENTE;21;;
ROCCA SAN FELICE;;;UNIONE DI CENTRO;12;;
ROCCA SAN FELICE;;;ITALIA DEI VALORI;8;;
ROCCA SAN FELICE;;;DAVVERO-VERDI;2;;
ROCCA SAN FELICE;;;CAMPANIA IN RETE;2;;
ROCCA SAN FELICE;;;PARTITO SOCIALISTA ITALIANO;1;;
ROCCA SAN FELICE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1;;
ROCCA SAN FELICE;;;CAMPANIA LIBERA;1;;
ROCCA SAN FELICE;CIARAMBINO VALERIA;;;;;29
ROCCA SAN FELICE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;28;;
ROCCA SAN FELICE;VOZZA SALVATORE;;;;;12
ROCCA SAN FELICE;;;SINISTRA AL LAVORO;12;;
ROCCA SAN FELICE;ESPOSITO MARCO;;;;;0
ROCCA SAN FELICE;;
ROTONDI;DE LUCA VINCENZO;;;;;1092
ROTONDI;;;UNIONE DI CENTRO;913;;
ROTONDI;;;PARTITO DEMOCRATICO;110;;
ROTONDI;;;DE LUCA PRESIDENTE;59;;
ROTONDI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;19;;
ROTONDI;;;PARTITO SOCIALISTA ITALIANO;7;;
ROTONDI;;;ITALIA DEI VALORI;3;;
ROTONDI;;;CAMPANIA LIBERA;2;;
ROTONDI;;;DAVVERO-VERDI;2;;
ROTONDI;;;CAMPANIA IN RETE;0;;
ROTONDI;CALDORO STEFANO;;;;;472
ROTONDI;;;CALDORO PRESIDENTE;130;;
ROTONDI;;;FORZA ITALIA;114;;
ROTONDI;;;NCD - CAMPANIA POPOLARE;108;;
ROTONDI;;;NOI SUD;48;;
ROTONDI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
ROTONDI;;;POPOLARI PER L'ITALIA;6;;
ROTONDI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
ROTONDI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
ROTONDI;CIARAMBINO VALERIA;;;;;202
ROTONDI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;180;;
ROTONDI;VOZZA SALVATORE;;;;;14
ROTONDI;;;SINISTRA AL LAVORO;14;;
ROTONDI;ESPOSITO MARCO;;;;;2
ROTONDI;;
SALZA IRPINA;DE LUCA VINCENZO;;;;;242
SALZA IRPINA;;;PARTITO DEMOCRATICO;86;;
SALZA IRPINA;;;UNIONE DI CENTRO;72;;
SALZA IRPINA;;;DE LUCA PRESIDENTE;54;;
SALZA IRPINA;;;DAVVERO-VERDI;7;;
SALZA IRPINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
SALZA IRPINA;;;CAMPANIA IN RETE;4;;
SALZA IRPINA;;;CAMPANIA LIBERA;4;;
SALZA IRPINA;;;PARTITO SOCIALISTA ITALIANO;0;;
SALZA IRPINA;;;ITALIA DEI VALORI;0;;
SALZA IRPINA;CALDORO STEFANO;;;;;73
SALZA IRPINA;;;FORZA ITALIA;21;;
SALZA IRPINA;;;CALDORO PRESIDENTE;17;;
SALZA IRPINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
SALZA IRPINA;;;NCD - CAMPANIA POPOLARE;10;;
SALZA IRPINA;;;NOI SUD;5;;
SALZA IRPINA;;;POPOLARI PER L'ITALIA;3;;
SALZA IRPINA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SALZA IRPINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SALZA IRPINA;CIARAMBINO VALERIA;;;;;50
SALZA IRPINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;47;;
SALZA IRPINA;VOZZA SALVATORE;;;;;2
SALZA IRPINA;;;SINISTRA AL LAVORO;2;;
SALZA IRPINA;ESPOSITO MARCO;;;;;2
SALZA IRPINA;;
SAN MANGO SUL CALORE;DE LUCA VINCENZO;;;;;364
SAN MANGO SUL CALORE;;;PARTITO DEMOCRATICO;198;;
SAN MANGO SUL CALORE;;;DE LUCA PRESIDENTE;58;;
SAN MANGO SUL CALORE;;;UNIONE DI CENTRO;44;;
SAN MANGO SUL CALORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;38;;
SAN MANGO SUL CALORE;;;CAMPANIA LIBERA;6;;
SAN MANGO SUL CALORE;;;DAVVERO-VERDI;5;;
SAN MANGO SUL CALORE;;;PARTITO SOCIALISTA ITALIANO;4;;
SAN MANGO SUL CALORE;;;ITALIA DEI VALORI;3;;
SAN MANGO SUL CALORE;;;CAMPANIA IN RETE;3;;
SAN MANGO SUL CALORE;CALDORO STEFANO;;;;;234
SAN MANGO SUL CALORE;;;FORZA ITALIA;125;;
SAN MANGO SUL CALORE;;;NCD - CAMPANIA POPOLARE;39;;
SAN MANGO SUL CALORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
SAN MANGO SUL CALORE;;;CALDORO PRESIDENTE;14;;
SAN MANGO SUL CALORE;;;NOI SUD;11;;
SAN MANGO SUL CALORE;;;POPOLARI PER L'ITALIA;2;;
SAN MANGO SUL CALORE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN MANGO SUL CALORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN MANGO SUL CALORE;CIARAMBINO VALERIA;;;;;90
SAN MANGO SUL CALORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;89;;
SAN MANGO SUL CALORE;VOZZA SALVATORE;;;;;18
SAN MANGO SUL CALORE;;;SINISTRA AL LAVORO;14;;
SAN MANGO SUL CALORE;ESPOSITO MARCO;;;;;0
SAN MANGO SUL CALORE;;
SAN MARTINO VALLE CAUDINA;DE LUCA VINCENZO;;;;;1019
SAN MARTINO VALLE CAUDINA;;;PARTITO DEMOCRATICO;446;;
SAN MARTINO VALLE CAUDINA;;;DE LUCA PRESIDENTE;269;;
SAN MARTINO VALLE CAUDINA;;;UNIONE DI CENTRO;191;;
SAN MARTINO VALLE CAUDINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;32;;
SAN MARTINO VALLE CAUDINA;;;DAVVERO-VERDI;28;;
SAN MARTINO VALLE CAUDINA;;;PARTITO SOCIALISTA ITALIANO;10;;
SAN MARTINO VALLE CAUDINA;;;CAMPANIA LIBERA;7;;
SAN MARTINO VALLE CAUDINA;;;ITALIA DEI VALORI;7;;
SAN MARTINO VALLE CAUDINA;;;CAMPANIA IN RETE;4;;
SAN MARTINO VALLE CAUDINA;CALDORO STEFANO;;;;;642
SAN MARTINO VALLE CAUDINA;;;FORZA ITALIA;244;;
SAN MARTINO VALLE CAUDINA;;;NCD - CAMPANIA POPOLARE;172;;
SAN MARTINO VALLE CAUDINA;;;NOI SUD;90;;
SAN MARTINO VALLE CAUDINA;;;CALDORO PRESIDENTE;89;;
SAN MARTINO VALLE CAUDINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
SAN MARTINO VALLE CAUDINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
SAN MARTINO VALLE CAUDINA;;;POPOLARI PER L'ITALIA;4;;
SAN MARTINO VALLE CAUDINA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAN MARTINO VALLE CAUDINA;CIARAMBINO VALERIA;;;;;312
SAN MARTINO VALLE CAUDINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;288;;
SAN MARTINO VALLE CAUDINA;VOZZA SALVATORE;;;;;93
SAN MARTINO VALLE CAUDINA;;;SINISTRA AL LAVORO;86;;
SAN MARTINO VALLE CAUDINA;ESPOSITO MARCO;;;;;4
SAN MARTINO VALLE CAUDINA;;
SAN MICHELE DI SERINO;DE LUCA VINCENZO;;;;;737
SAN MICHELE DI SERINO;;;PARTITO DEMOCRATICO;268;;
SAN MICHELE DI SERINO;;;DE LUCA PRESIDENTE;250;;
SAN MICHELE DI SERINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;44;;
SAN MICHELE DI SERINO;;;PARTITO SOCIALISTA ITALIANO;39;;
SAN MICHELE DI SERINO;;;CAMPANIA LIBERA;33;;
SAN MICHELE DI SERINO;;;UNIONE DI CENTRO;31;;
SAN MICHELE DI SERINO;;;DAVVERO-VERDI;18;;
SAN MICHELE DI SERINO;;;ITALIA DEI VALORI;8;;
SAN MICHELE DI SERINO;;;CAMPANIA IN RETE;8;;
SAN MICHELE DI SERINO;CALDORO STEFANO;;;;;226
SAN MICHELE DI SERINO;;;FORZA ITALIA;64;;
SAN MICHELE DI SERINO;;;NCD - CAMPANIA POPOLARE;62;;
SAN MICHELE DI SERINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;50;;
SAN MICHELE DI SERINO;;;CALDORO PRESIDENTE;32;;
SAN MICHELE DI SERINO;;;POPOLARI PER L'ITALIA;11;;
SAN MICHELE DI SERINO;;;NOI SUD;7;;
SAN MICHELE DI SERINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SAN MICHELE DI SERINO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN MICHELE DI SERINO;CIARAMBINO VALERIA;;;;;128
SAN MICHELE DI SERINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;115;;
SAN MICHELE DI SERINO;VOZZA SALVATORE;;;;;9
SAN MICHELE DI SERINO;;;SINISTRA AL LAVORO;7;;
SAN MICHELE DI SERINO;ESPOSITO MARCO;;;;;2
SAN MICHELE DI SERINO;;
SAN NICOLA BARONIA;DE LUCA VINCENZO;;;;;186
SAN NICOLA BARONIA;;;DE LUCA PRESIDENTE;60;;
SAN NICOLA BARONIA;;;PARTITO DEMOCRATICO;50;;
SAN NICOLA BARONIA;;;UNIONE DI CENTRO;40;;
SAN NICOLA BARONIA;;;PARTITO SOCIALISTA ITALIANO;8;;
SAN NICOLA BARONIA;;;CAMPANIA LIBERA;3;;
SAN NICOLA BARONIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
SAN NICOLA BARONIA;;;CAMPANIA IN RETE;1;;
SAN NICOLA BARONIA;;;DAVVERO-VERDI;1;;
SAN NICOLA BARONIA;;;ITALIA DEI VALORI;1;;
SAN NICOLA BARONIA;CALDORO STEFANO;;;;;163
SAN NICOLA BARONIA;;;CALDORO PRESIDENTE;90;;
SAN NICOLA BARONIA;;;FORZA ITALIA;54;;
SAN NICOLA BARONIA;;;NCD - CAMPANIA POPOLARE;19;;
SAN NICOLA BARONIA;;;POPOLARI PER L'ITALIA;8;;
SAN NICOLA BARONIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
SAN NICOLA BARONIA;;;NOI SUD;1;;
SAN NICOLA BARONIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN NICOLA BARONIA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN NICOLA BARONIA;CIARAMBINO VALERIA;;;;;71
SAN NICOLA BARONIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;66;;
SAN NICOLA BARONIA;VOZZA SALVATORE;;;;;3
SAN NICOLA BARONIA;;;SINISTRA AL LAVORO;3;;
SAN NICOLA BARONIA;ESPOSITO MARCO;;;;;0
SAN NICOLA BARONIA;;
SAN POTITO ULTRA;DE LUCA VINCENZO;;;;;328
SAN POTITO ULTRA;;;DE LUCA PRESIDENTE;110;;
SAN POTITO ULTRA;;;PARTITO DEMOCRATICO;104;;
SAN POTITO ULTRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;34;;
SAN POTITO ULTRA;;;UNIONE DI CENTRO;33;;
SAN POTITO ULTRA;;;DAVVERO-VERDI;22;;
SAN POTITO ULTRA;;;CAMPANIA LIBERA;11;;
SAN POTITO ULTRA;;;CAMPANIA IN RETE;9;;
SAN POTITO ULTRA;;;PARTITO SOCIALISTA ITALIANO;8;;
SAN POTITO ULTRA;;;ITALIA DEI VALORI;5;;
SAN POTITO ULTRA;CALDORO STEFANO;;;;;202
SAN POTITO ULTRA;;;FORZA ITALIA;52;;
SAN POTITO ULTRA;;;NCD - CAMPANIA POPOLARE;50;;
SAN POTITO ULTRA;;;CALDORO PRESIDENTE;32;;
SAN POTITO ULTRA;;;NOI SUD;17;;
SAN POTITO ULTRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
SAN POTITO ULTRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SAN POTITO ULTRA;;;POPOLARI PER L'ITALIA;0;;
SAN POTITO ULTRA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN POTITO ULTRA;CIARAMBINO VALERIA;;;;;113
SAN POTITO ULTRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;113;;
SAN POTITO ULTRA;VOZZA SALVATORE;;;;;74
SAN POTITO ULTRA;;;SINISTRA AL LAVORO;73;;
SAN POTITO ULTRA;ESPOSITO MARCO;;;;;1
SAN POTITO ULTRA;;
SAN SOSSIO BARONIA;DE LUCA VINCENZO;;;;;358
SAN SOSSIO BARONIA;;;PARTITO DEMOCRATICO;173;;
SAN SOSSIO BARONIA;;;DAVVERO-VERDI;88;;
SAN SOSSIO BARONIA;;;DE LUCA PRESIDENTE;42;;
SAN SOSSIO BARONIA;;;UNIONE DI CENTRO;24;;
SAN SOSSIO BARONIA;;;CAMPANIA IN RETE;4;;
SAN SOSSIO BARONIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
SAN SOSSIO BARONIA;;;ITALIA DEI VALORI;3;;
SAN SOSSIO BARONIA;;;CAMPANIA LIBERA;3;;
SAN SOSSIO BARONIA;;;PARTITO SOCIALISTA ITALIANO;2;;
SAN SOSSIO BARONIA;CALDORO STEFANO;;;;;321
SAN SOSSIO BARONIA;;;FORZA ITALIA;126;;
SAN SOSSIO BARONIA;;;NCD - CAMPANIA POPOLARE;93;;
SAN SOSSIO BARONIA;;;CALDORO PRESIDENTE;50;;
SAN SOSSIO BARONIA;;;POPOLARI PER L'ITALIA;38;;
SAN SOSSIO BARONIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;14;;
SAN SOSSIO BARONIA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN SOSSIO BARONIA;;;NOI SUD;0;;
SAN SOSSIO BARONIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN SOSSIO BARONIA;CIARAMBINO VALERIA;;;;;82
SAN SOSSIO BARONIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;82;;
SAN SOSSIO BARONIA;VOZZA SALVATORE;;;;;13
SAN SOSSIO BARONIA;;;SINISTRA AL LAVORO;13;;
SAN SOSSIO BARONIA;ESPOSITO MARCO;;;;;0
SAN SOSSIO BARONIA;;
SANTA LUCIA DI SERINO;DE LUCA VINCENZO;;;;;437
SANTA LUCIA DI SERINO;;;PARTITO DEMOCRATICO;191;;
SANTA LUCIA DI SERINO;;;DE LUCA PRESIDENTE;65;;
SANTA LUCIA DI SERINO;;;DAVVERO-VERDI;63;;
SANTA LUCIA DI SERINO;;;UNIONE DI CENTRO;38;;
SANTA LUCIA DI SERINO;;;CAMPANIA LIBERA;14;;
SANTA LUCIA DI SERINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
SANTA LUCIA DI SERINO;;;PARTITO SOCIALISTA ITALIANO;9;;
SANTA LUCIA DI SERINO;;;CAMPANIA IN RETE;9;;
SANTA LUCIA DI SERINO;;;ITALIA DEI VALORI;2;;
SANTA LUCIA DI SERINO;CALDORO STEFANO;;;;;155
SANTA LUCIA DI SERINO;;;NCD - CAMPANIA POPOLARE;71;;
SANTA LUCIA DI SERINO;;;FORZA ITALIA;55;;
SANTA LUCIA DI SERINO;;;CALDORO PRESIDENTE;8;;
SANTA LUCIA DI SERINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
SANTA LUCIA DI SERINO;;;NOI SUD;6;;
SANTA LUCIA DI SERINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SANTA LUCIA DI SERINO;;;POPOLARI PER L'ITALIA;1;;
SANTA LUCIA DI SERINO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANTA LUCIA DI SERINO;CIARAMBINO VALERIA;;;;;58
SANTA LUCIA DI SERINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;61;;
SANTA LUCIA DI SERINO;VOZZA SALVATORE;;;;;2
SANTA LUCIA DI SERINO;;;SINISTRA AL LAVORO;1;;
SANTA LUCIA DI SERINO;ESPOSITO MARCO;;;;;2
SANTA LUCIA DI SERINO;;
SANT'ANDREA DI CONZA;DE LUCA VINCENZO;;;;;481
SANT'ANDREA DI CONZA;;;PARTITO DEMOCRATICO;194;;
SANT'ANDREA DI CONZA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;147;;
SANT'ANDREA DI CONZA;;;DE LUCA PRESIDENTE;53;;
SANT'ANDREA DI CONZA;;;ITALIA DEI VALORI;28;;
SANT'ANDREA DI CONZA;;;UNIONE DI CENTRO;20;;
SANT'ANDREA DI CONZA;;;PARTITO SOCIALISTA ITALIANO;15;;
SANT'ANDREA DI CONZA;;;DAVVERO-VERDI;4;;
SANT'ANDREA DI CONZA;;;CAMPANIA IN RETE;3;;
SANT'ANDREA DI CONZA;;;CAMPANIA LIBERA;3;;
SANT'ANDREA DI CONZA;CALDORO STEFANO;;;;;118
SANT'ANDREA DI CONZA;;;FORZA ITALIA;49;;
SANT'ANDREA DI CONZA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
SANT'ANDREA DI CONZA;;;NCD - CAMPANIA POPOLARE;20;;
SANT'ANDREA DI CONZA;;;CALDORO PRESIDENTE;10;;
SANT'ANDREA DI CONZA;;;NOI SUD;3;;
SANT'ANDREA DI CONZA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SANT'ANDREA DI CONZA;;;POPOLARI PER L'ITALIA;0;;
SANT'ANDREA DI CONZA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANT'ANDREA DI CONZA;CIARAMBINO VALERIA;;;;;79
SANT'ANDREA DI CONZA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
SANT'ANDREA DI CONZA;VOZZA SALVATORE;;;;;14
SANT'ANDREA DI CONZA;;;SINISTRA AL LAVORO;14;;
