

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
ROCCAMONFINA;;;ITALIA DEI VALORI;14;;
ROCCAMONFINA;;;PARTITO SOCIALISTA ITALIANO;11;;
ROCCAMONFINA;CALDORO STEFANO;;;;;740
ROCCAMONFINA;;;FORZA ITALIA;325;;
ROCCAMONFINA;;;CALDORO PRESIDENTE;212;;
ROCCAMONFINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;78;;
ROCCAMONFINA;;;NCD - CAMPANIA POPOLARE;63;;
ROCCAMONFINA;;;NOI SUD;28;;
ROCCAMONFINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;11;;
ROCCAMONFINA;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
ROCCAMONFINA;;;POPOLARI PER L'ITALIA;4;;
ROCCAMONFINA;CIARAMBINO VALERIA;;;;;435
ROCCAMONFINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;431;;
ROCCAMONFINA;VOZZA SALVATORE;;;;;98
ROCCAMONFINA;;;SINISTRA AL LAVORO;99;;
ROCCAMONFINA;ESPOSITO MARCO;;;;;5
ROCCAMONFINA;;;MO! LISTA CIVICA CAMPANIA;4;;
ROCCAROMANA;CALDORO STEFANO;;;;;336
ROCCAROMANA;;;NCD - CAMPANIA POPOLARE;227;;
ROCCAROMANA;;;CALDORO PRESIDENTE;55;;
ROCCAROMANA;;;FORZA ITALIA;39;;
ROCCAROMANA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
ROCCAROMANA;;;NOI SUD;4;;
ROCCAROMANA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
ROCCAROMANA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROCCAROMANA;;;POPOLARI PER L'ITALIA;0;;
ROCCAROMANA;DE LUCA VINCENZO;;;;;70
ROCCAROMANA;;;PARTITO DEMOCRATICO;42;;
ROCCAROMANA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
ROCCAROMANA;;;PARTITO SOCIALISTA ITALIANO;5;;
ROCCAROMANA;;;UNIONE DI CENTRO;4;;
ROCCAROMANA;;;CAMPANIA LIBERA;2;;
ROCCAROMANA;;;CAMPANIA IN RETE;2;;
ROCCAROMANA;;;ITALIA DEI VALORI;1;;
ROCCAROMANA;;;DAVVERO-VERDI;0;;
ROCCAROMANA;CIARAMBINO VALERIA;;;;;45
ROCCAROMANA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;43;;
ROCCAROMANA;ESPOSITO MARCO;;;;;7
ROCCAROMANA;;;MO! LISTA CIVICA CAMPANIA;7;;
ROCCAROMANA;VOZZA SALVATORE;;;;;6
ROCCAROMANA;;;SINISTRA AL LAVORO;5;;
ROCCHETTA E CROCE;CALDORO STEFANO;;;;;103
ROCCHETTA E CROCE;;;NCD - CAMPANIA POPOLARE;39;;
ROCCHETTA E CROCE;;;FORZA ITALIA;30;;
ROCCHETTA E CROCE;;;CALDORO PRESIDENTE;24;;
ROCCHETTA E CROCE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
ROCCHETTA E CROCE;;;NOI SUD;2;;
ROCCHETTA E CROCE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROCCHETTA E CROCE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ROCCHETTA E CROCE;;;POPOLARI PER L'ITALIA;0;;
ROCCHETTA E CROCE;DE LUCA VINCENZO;;;;;78
ROCCHETTA E CROCE;;;PARTITO DEMOCRATICO;57;;
ROCCHETTA E CROCE;;;CAMPANIA IN RETE;7;;
ROCCHETTA E CROCE;;;UNIONE DI CENTRO;6;;
ROCCHETTA E CROCE;;;PARTITO SOCIALISTA ITALIANO;4;;
ROCCHETTA E CROCE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
ROCCHETTA E CROCE;;;CAMPANIA LIBERA;2;;
ROCCHETTA E CROCE;;;DAVVERO-VERDI;0;;
ROCCHETTA E CROCE;;;ITALIA DEI VALORI;0;;
ROCCHETTA E CROCE;VOZZA SALVATORE;;;;;10
ROCCHETTA E CROCE;;;SINISTRA AL LAVORO;5;;
ROCCHETTA E CROCE;CIARAMBINO VALERIA;;;;;8
ROCCHETTA E CROCE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7;;
ROCCHETTA E CROCE;ESPOSITO MARCO;;;;;1
ROCCHETTA E CROCE;;;MO! LISTA CIVICA CAMPANIA;1;;
RUVIANO;CALDORO STEFANO;;;;;413
RUVIANO;;;FORZA ITALIA;291;;
RUVIANO;;;CALDORO PRESIDENTE;79;;
RUVIANO;;;NCD - CAMPANIA POPOLARE;15;;
RUVIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
RUVIANO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
RUVIANO;;;NOI SUD;2;;
RUVIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
RUVIANO;;;POPOLARI PER L'ITALIA;1;;
RUVIANO;DE LUCA VINCENZO;;;;;322
RUVIANO;;;PARTITO DEMOCRATICO;116;;
RUVIANO;;;CAMPANIA LIBERA;100;;
RUVIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;42;;
RUVIANO;;;CAMPANIA IN RETE;19;;
RUVIANO;;;ITALIA DEI VALORI;13;;
RUVIANO;;;UNIONE DI CENTRO;9;;
RUVIANO;;;DAVVERO-VERDI;5;;
RUVIANO;;;PARTITO SOCIALISTA ITALIANO;3;;
RUVIANO;CIARAMBINO VALERIA;;;;;82
RUVIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;76;;
RUVIANO;VOZZA SALVATORE;;;;;10
RUVIANO;;;SINISTRA AL LAVORO;10;;
RUVIANO;ESPOSITO MARCO;;;;;2
RUVIANO;;;MO! LISTA CIVICA CAMPANIA;1;;
SAN CIPRIANO D'AVERSA;CALDORO STEFANO;;;;;3264
SAN CIPRIANO D'AVERSA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1299;;
SAN CIPRIANO D'AVERSA;;;FORZA ITALIA;1154;;
SAN CIPRIANO D'AVERSA;;;NCD - CAMPANIA POPOLARE;451;;
SAN CIPRIANO D'AVERSA;;;CALDORO PRESIDENTE;373;;
SAN CIPRIANO D'AVERSA;;;NOI SUD;40;;
SAN CIPRIANO D'AVERSA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
SAN CIPRIANO D'AVERSA;;;POPOLARI PER L'ITALIA;3;;
SAN CIPRIANO D'AVERSA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN CIPRIANO D'AVERSA;DE LUCA VINCENZO;;;;;1367
SAN CIPRIANO D'AVERSA;;;PARTITO DEMOCRATICO;474;;
SAN CIPRIANO D'AVERSA;;;CAMPANIA LIBERA;409;;
SAN CIPRIANO D'AVERSA;;;CAMPANIA IN RETE;171;;
SAN CIPRIANO D'AVERSA;;;UNIONE DI CENTRO;154;;
SAN CIPRIANO D'AVERSA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;69;;
SAN CIPRIANO D'AVERSA;;;PARTITO SOCIALISTA ITALIANO;33;;
SAN CIPRIANO D'AVERSA;;;ITALIA DEI VALORI;17;;
SAN CIPRIANO D'AVERSA;;;DAVVERO-VERDI;13;;
SAN CIPRIANO D'AVERSA;CIARAMBINO VALERIA;;;;;545
SAN CIPRIANO D'AVERSA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;489;;
SAN CIPRIANO D'AVERSA;VOZZA SALVATORE;;;;;22
SAN CIPRIANO D'AVERSA;;;SINISTRA AL LAVORO;15;;
SAN CIPRIANO D'AVERSA;ESPOSITO MARCO;;;;;12
SAN CIPRIANO D'AVERSA;;;MO! LISTA CIVICA CAMPANIA;6;;
SAN FELICE A CANCELLO;CALDORO STEFANO;;;;;3303
SAN FELICE A CANCELLO;;;FORZA ITALIA;1087;;
SAN FELICE A CANCELLO;;;CALDORO PRESIDENTE;962;;
SAN FELICE A CANCELLO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;911;;
SAN FELICE A CANCELLO;;;NCD - CAMPANIA POPOLARE;261;;
SAN FELICE A CANCELLO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;48;;
SAN FELICE A CANCELLO;;;NOI SUD;45;;
SAN FELICE A CANCELLO;;;MAI PIU' LA TERRA DEI FUOCHI;13;;
SAN FELICE A CANCELLO;;;POPOLARI PER L'ITALIA;6;;
SAN FELICE A CANCELLO;DE LUCA VINCENZO;;;;;2724
SAN FELICE A CANCELLO;;;CAMPANIA LIBERA;884;;
SAN FELICE A CANCELLO;;;PARTITO DEMOCRATICO;717;;
SAN FELICE A CANCELLO;;;CAMPANIA IN RETE;451;;
SAN FELICE A CANCELLO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;394;;
SAN FELICE A CANCELLO;;;UNIONE DI CENTRO;85;;
SAN FELICE A CANCELLO;;;DAVVERO-VERDI;63;;
SAN FELICE A CANCELLO;;;ITALIA DEI VALORI;34;;
SAN FELICE A CANCELLO;;;PARTITO SOCIALISTA ITALIANO;19;;
SAN FELICE A CANCELLO;CIARAMBINO VALERIA;;;;;927
SAN FELICE A CANCELLO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;822;;
SAN FELICE A CANCELLO;VOZZA SALVATORE;;;;;66
SAN FELICE A CANCELLO;;;SINISTRA AL LAVORO;61;;
SAN FELICE A CANCELLO;ESPOSITO MARCO;;;;;25
SAN FELICE A CANCELLO;;;MO! LISTA CIVICA CAMPANIA;21;;
SAN GREGORIO MATESE;CALDORO STEFANO;;;;;308
SAN GREGORIO MATESE;;;FORZA ITALIA;263;;
SAN GREGORIO MATESE;;;NOI SUD;15;;
SAN GREGORIO MATESE;;;CALDORO PRESIDENTE;12;;
SAN GREGORIO MATESE;;;NCD - CAMPANIA POPOLARE;8;;
SAN GREGORIO MATESE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
SAN GREGORIO MATESE;;;POPOLARI PER L'ITALIA;0;;
SAN GREGORIO MATESE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN GREGORIO MATESE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN GREGORIO MATESE;DE LUCA VINCENZO;;;;;122
SAN GREGORIO MATESE;;;PARTITO DEMOCRATICO;88;;
SAN GREGORIO MATESE;;;CAMPANIA LIBERA;9;;
SAN GREGORIO MATESE;;;UNIONE DI CENTRO;6;;
SAN GREGORIO MATESE;;;CAMPANIA IN RETE;4;;
SAN GREGORIO MATESE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
SAN GREGORIO MATESE;;;DAVVERO-VERDI;3;;
SAN GREGORIO MATESE;;;ITALIA DEI VALORI;2;;
SAN GREGORIO MATESE;;;PARTITO SOCIALISTA ITALIANO;0;;
SAN GREGORIO MATESE;CIARAMBINO VALERIA;;;;;40
SAN GREGORIO MATESE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;40;;
SAN GREGORIO MATESE;VOZZA SALVATORE;;;;;3
SAN GREGORIO MATESE;;;SINISTRA AL LAVORO;3;;
SAN GREGORIO MATESE;ESPOSITO MARCO;;;;;0
SAN GREGORIO MATESE;;;MO! LISTA CIVICA CAMPANIA;0;;
SAN MARCELLINO;CALDORO STEFANO;;;;;2545
SAN MARCELLINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;791;;
SAN MARCELLINO;;;FORZA ITALIA;755;;
SAN MARCELLINO;;;NCD - CAMPANIA POPOLARE;553;;
SAN MARCELLINO;;;CALDORO PRESIDENTE;354;;
SAN MARCELLINO;;;NOI SUD;27;;
SAN MARCELLINO;;;MAI PIU' LA TERRA DEI FUOCHI;9;;
SAN MARCELLINO;;;POPOLARI PER L'ITALIA;5;;
SAN MARCELLINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SAN MARCELLINO;DE LUCA VINCENZO;;;;;1382
SAN MARCELLINO;;;PARTITO DEMOCRATICO;602;;
SAN MARCELLINO;;;UNIONE DI CENTRO;281;;
SAN MARCELLINO;;;CAMPANIA LIBERA;224;;
SAN MARCELLINO;;;CAMPANIA IN RETE;148;;
SAN MARCELLINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;43;;
SAN MARCELLINO;;;PARTITO SOCIALISTA ITALIANO;17;;
SAN MARCELLINO;;;ITALIA DEI VALORI;6;;
SAN MARCELLINO;;;DAVVERO-VERDI;6;;
SAN MARCELLINO;CIARAMBINO VALERIA;;;;;1091
SAN MARCELLINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1071;;
SAN MARCELLINO;VOZZA SALVATORE;;;;;25
SAN MARCELLINO;;;SINISTRA AL LAVORO;24;;
SAN MARCELLINO;ESPOSITO MARCO;;;;;6
SAN MARCELLINO;;;MO! LISTA CIVICA CAMPANIA;1;;
SAN MARCO EVANGELISTA;DE LUCA VINCENZO;;;;;1612
SAN MARCO EVANGELISTA;;;PARTITO DEMOCRATICO;1301;;
SAN MARCO EVANGELISTA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;111;;
SAN MARCO EVANGELISTA;;;CAMPANIA LIBERA;73;;
SAN MARCO EVANGELISTA;;;UNIONE DI CENTRO;59;;
SAN MARCO EVANGELISTA;;;CAMPANIA IN RETE;35;;
SAN MARCO EVANGELISTA;;;PARTITO SOCIALISTA ITALIANO;12;;
SAN MARCO EVANGELISTA;;;DAVVERO-VERDI;7;;
SAN MARCO EVANGELISTA;;;ITALIA DEI VALORI;3;;
SAN MARCO EVANGELISTA;CALDORO STEFANO;;;;;790
SAN MARCO EVANGELISTA;;;FORZA ITALIA;531;;
SAN MARCO EVANGELISTA;;;CALDORO PRESIDENTE;105;;
SAN MARCO EVANGELISTA;;;NCD - CAMPANIA POPOLARE;72;;
SAN MARCO EVANGELISTA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
SAN MARCO EVANGELISTA;;;NOI SUD;7;;
SAN MARCO EVANGELISTA;;;POPOLARI PER L'ITALIA;3;;
SAN MARCO EVANGELISTA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAN MARCO EVANGELISTA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN MARCO EVANGELISTA;CIARAMBINO VALERIA;;;;;407
SAN MARCO EVANGELISTA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;382;;
SAN MARCO EVANGELISTA;VOZZA SALVATORE;;;;;54
SAN MARCO EVANGELISTA;;;SINISTRA AL LAVORO;51;;
SAN MARCO EVANGELISTA;ESPOSITO MARCO;;;;;10
SAN MARCO EVANGELISTA;;;MO! LISTA CIVICA CAMPANIA;7;;
SAN NICOLA LA STRADA;DE LUCA VINCENZO;;;;;5121
SAN NICOLA LA STRADA;;;PARTITO DEMOCRATICO;3279;;
SAN NICOLA LA STRADA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;597;;
SAN NICOLA LA STRADA;;;CAMPANIA LIBERA;381;;
SAN NICOLA LA STRADA;;;CAMPANIA IN RETE;219;;
SAN NICOLA LA STRADA;;;UNIONE DI CENTRO;97;;
SAN NICOLA LA STRADA;;;ITALIA DEI VALORI;82;;
SAN NICOLA LA STRADA;;;DAVVERO-VERDI;54;;
SAN NICOLA LA STRADA;;;PARTITO SOCIALISTA ITALIANO;29;;
SAN NICOLA LA STRADA;CALDORO STEFANO;;;;;3536
SAN NICOLA LA STRADA;;;FORZA ITALIA;1439;;
SAN NICOLA LA STRADA;;;NCD - CAMPANIA POPOLARE;774;;
SAN NICOLA LA STRADA;;;CALDORO PRESIDENTE;511;;
SAN NICOLA LA STRADA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;455;;
SAN NICOLA LA STRADA;;;NOI SUD;74;;
SAN NICOLA LA STRADA;;;POPOLARI PER L'ITALIA;61;;
SAN NICOLA LA STRADA;;;MAI PIU' LA TERRA DEI FUOCHI;59;;
SAN NICOLA LA STRADA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
SAN NICOLA LA STRADA;CIARAMBINO VALERIA;;;;;2871
SAN NICOLA LA STRADA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2530;;
SAN NICOLA LA STRADA;VOZZA SALVATORE;;;;;217
SAN NICOLA LA STRADA;;;SINISTRA AL LAVORO;193;;
SAN NICOLA LA STRADA;ESPOSITO MARCO;;;;;173
SAN NICOLA LA STRADA;;;MO! LISTA CIVICA CAMPANIA;149;;
SAN PIETRO INFINE;CALDORO STEFANO;;;;;184
SAN PIETRO INFINE;;;FORZA ITALIA;73;;
SAN PIETRO INFINE;;;CALDORO PRESIDENTE;70;;
SAN PIETRO INFINE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
SAN PIETRO INFINE;;;NCD - CAMPANIA POPOLARE;11;;
SAN PIETRO INFINE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SAN PIETRO INFINE;;;NOI SUD;2;;
SAN PIETRO INFINE;;;POPOLARI PER L'ITALIA;0;;
SAN PIETRO INFINE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN PIETRO INFINE;DE LUCA VINCENZO;;;;;168
SAN PIETRO INFINE;;;PARTITO DEMOCRATICO;122;;
SAN PIETRO INFINE;;;UNIONE DI CENTRO;20;;
SAN PIETRO INFINE;;;CAMPANIA LIBERA;14;;
SAN PIETRO INFINE;;;CAMPANIA IN RETE;9;;
SAN PIETRO INFINE;;;DAVVERO-VERDI;5;;
SAN PIETRO INFINE;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN PIETRO INFINE;;;ITALIA DEI VALORI;1;;
SAN PIETRO INFINE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;0;;
SAN PIETRO INFINE;CIARAMBINO VALERIA;;;;;92
SAN PIETRO INFINE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;91;;
SAN PIETRO INFINE;VOZZA SALVATORE;;;;;5
SAN PIETRO INFINE;;;SINISTRA AL LAVORO;3;;
SAN PIETRO INFINE;ESPOSITO MARCO;;;;;0
SAN PIETRO INFINE;;;MO! LISTA CIVICA CAMPANIA;0;;
SAN POTITO SANNITICO;CALDORO STEFANO;;;;;366
SAN POTITO SANNITICO;;;FORZA ITALIA;248;;
SAN POTITO SANNITICO;;;NCD - CAMPANIA POPOLARE;46;;
SAN POTITO SANNITICO;;;CALDORO PRESIDENTE;38;;
SAN POTITO SANNITICO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
SAN POTITO SANNITICO;;;POPOLARI PER L'ITALIA;7;;
SAN POTITO SANNITICO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN POTITO SANNITICO;;;NOI SUD;1;;
SAN POTITO SANNITICO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN POTITO SANNITICO;DE LUCA VINCENZO;;;;;324
SAN POTITO SANNITICO;;;PARTITO DEMOCRATICO;242;;
SAN POTITO SANNITICO;;;CAMPANIA LIBERA;49;;
SAN POTITO SANNITICO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
SAN POTITO SANNITICO;;;CAMPANIA IN RETE;7;;
SAN POTITO SANNITICO;;;UNIONE DI CENTRO;5;;
SAN POTITO SANNITICO;;;DAVVERO-VERDI;3;;
SAN POTITO SANNITICO;;;PARTITO SOCIALISTA ITALIANO;2;;
SAN POTITO SANNITICO;;;ITALIA DEI VALORI;1;;
SAN POTITO SANNITICO;CIARAMBINO VALERIA;;;;;123
SAN POTITO SANNITICO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;117;;
SAN POTITO SANNITICO;VOZZA SALVATORE;;;;;5
SAN POTITO SANNITICO;;;SINISTRA AL LAVORO;6;;
SAN POTITO SANNITICO;ESPOSITO MARCO;;;;;2
SAN POTITO SANNITICO;;;MO! LISTA CIVICA CAMPANIA;2;;
SAN PRISCO;CALDORO STEFANO;;;;;2228
SAN PRISCO;;;FORZA ITALIA;1222;;
SAN PRISCO;;;NCD - CAMPANIA POPOLARE;300;;
SAN PRISCO;;;CALDORO PRESIDENTE;285;;
SAN PRISCO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;224;;
SAN PRISCO;;;NOI SUD;152;;
SAN PRISCO;;;MAI PIU' LA TERRA DEI FUOCHI;16;;
SAN PRISCO;;;POPOLARI PER L'ITALIA;15;;
SAN PRISCO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
SAN PRISCO;DE LUCA VINCENZO;;;;;1674
SAN PRISCO;;;CAMPANIA LIBERA;572;;
SAN PRISCO;;;PARTITO DEMOCRATICO;548;;
SAN PRISCO;;;CAMPANIA IN RETE;180;;
SAN PRISCO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;136;;
SAN PRISCO;;;ITALIA DEI VALORI;85;;
SAN PRISCO;;;UNIONE DI CENTRO;52;;
SAN PRISCO;;;PARTITO SOCIALISTA ITALIANO;39;;
SAN PRISCO;;;DAVVERO-VERDI;7;;
SAN PRISCO;CIARAMBINO VALERIA;;;;;893
SAN PRISCO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;831;;
SAN PRISCO;VOZZA SALVATORE;;;;;36
SAN PRISCO;;;SINISTRA AL LAVORO;36;;
SAN PRISCO;ESPOSITO MARCO;;;;;26
SAN PRISCO;;;MO! LISTA CIVICA CAMPANIA;15;;
SANTA MARIA A VICO;DE LUCA VINCENZO;;;;;3590
SANTA MARIA A VICO;;;CAMPANIA IN RETE;1669;;
SANTA MARIA A VICO;;;PARTITO DEMOCRATICO;854;;
SANTA MARIA A VICO;;;CAMPANIA LIBERA;441;;
SANTA MARIA A VICO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;235;;
SANTA MARIA A VICO;;;DAVVERO-VERDI;115;;
SANTA MARIA A VICO;;;UNIONE DI CENTRO;97;;
SANTA MARIA A VICO;;;ITALIA DEI VALORI;52;;
SANTA MARIA A VICO;;;PARTITO SOCIALISTA ITALIANO;19;;
SANTA MARIA A VICO;CALDORO STEFANO;;;;;2598
SANTA MARIA A VICO;;;FORZA ITALIA;913;;
SANTA MARIA A VICO;;;CALDORO PRESIDENTE;623;;
SANTA MARIA A VICO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;532;;
SANTA MARIA A VICO;;;NCD - CAMPANIA POPOLARE;374;;
SANTA MARIA A VICO;;;NOI SUD;37;;
SANTA MARIA A VICO;;;POPOLARI PER L'ITALIA;26;;
SANTA MARIA A VICO;;;MAI PIU' LA TERRA DEI FUOCHI;16;;
SANTA MARIA A VICO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;15;;
SANTA MARIA A VICO;CIARAMBINO VALERIA;;;;;1236
SANTA MARIA A VICO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1183;;
SANTA MARIA A VICO;VOZZA SALVATORE;;;;;79
SANTA MARIA A VICO;;;SINISTRA AL LAVORO;75;;
SANTA MARIA A VICO;ESPOSITO MARCO;;;;;51
SANTA MARIA A VICO;;;MO! LISTA CIVICA CAMPANIA;58;;
SANTA MARIA CAPUA VETERE;CALDORO STEFANO;;;;;5090
SANTA MARIA CAPUA VETERE;;;FORZA ITALIA;2557;;
SANTA MARIA CAPUA VETERE;;;NCD - CAMPANIA POPOLARE;981;;
SANTA MARIA CAPUA VETERE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;726;;
SANTA MARIA CAPUA VETERE;;;CALDORO PRESIDENTE;677;;
SANTA MARIA CAPUA VETERE;;;NOI SUD;59;;
SANTA MARIA CAPUA VETERE;;;MAI PIU' LA TERRA DEI FUOCHI;30;;
SANTA MARIA CAPUA VETERE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;12;;
SANTA MARIA CAPUA VETERE;;;POPOLARI PER L'ITALIA;9;;
SANTA MARIA CAPUA VETERE;DE LUCA VINCENZO;;;;;4896
SANTA MARIA CAPUA VETERE;;;PARTITO DEMOCRATICO;2232;;
SANTA MARIA CAPUA VETERE;;;CAMPANIA LIBERA;944;;
SANTA MARIA CAPUA VETERE;;;PARTITO SOCIALISTA ITALIANO;524;;
SANTA MARIA CAPUA VETERE;;;CAMPANIA IN RETE;329;;
SANTA MARIA CAPUA VETERE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;247;;
SANTA MARIA CAPUA VETERE;;;ITALIA DEI VALORI;229;;
SANTA MARIA CAPUA VETERE;;;UNIONE DI CENTRO;111;;
SANTA MARIA CAPUA VETERE;;;DAVVERO-VERDI;26;;
SANTA MARIA CAPUA VETERE;CIARAMBINO VALERIA;;;;;2805
SANTA MARIA CAPUA VETERE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2607;;
SANTA MARIA CAPUA VETERE;VOZZA SALVATORE;;;;;255
SANTA MARIA CAPUA VETERE;;;SINISTRA AL LAVORO;257;;
SANTA MARIA CAPUA VETERE;ESPOSITO MARCO;;;;;56
SANTA MARIA CAPUA VETERE;;;MO! LISTA CIVICA CAMPANIA;51;;
SANTA MARIA LA FOSSA;CALDORO STEFANO;;;;;648
SANTA MARIA LA FOSSA;;;FORZA ITALIA;366;;
SANTA MARIA LA FOSSA;;;NCD - CAMPANIA POPOLARE;129;;
SANTA MARIA LA FOSSA;;;CALDORO PRESIDENTE;78;;
SANTA MARIA LA FOSSA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;70;;
SANTA MARIA LA FOSSA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SANTA MARIA LA FOSSA;;;POPOLARI PER L'ITALIA;1;;
SANTA MARIA LA FOSSA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANTA MARIA LA FOSSA;;;NOI SUD;0;;
SANTA MARIA LA FOSSA;DE LUCA VINCENZO;;;;;405
SANTA MARIA LA FOSSA;;;PARTITO DEMOCRATICO;293;;
SANTA MARIA LA FOSSA;;;CAMPANIA LIBERA;49;;
SANTA MARIA LA FOSSA;;;CAMPANIA IN RETE;21;;
SANTA MARIA LA FOSSA;;;PARTITO SOCIALISTA ITALIANO;14;;
SANTA MARIA LA FOSSA;;;UNIONE DI CENTRO;12;;
SANTA MARIA LA FOSSA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
SANTA MARIA LA FOSSA;;;ITALIA DEI VALORI;3;;
SANTA MARIA LA FOSSA;;;DAVVERO-VERDI;1;;
SANTA MARIA LA FOSSA;CIARAMBINO VALERIA;;;;;102
SANTA MARIA LA FOSSA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;98;;
SANTA MARIA LA FOSSA;VOZZA SALVATORE;;;;;28
SANTA MARIA LA FOSSA;;;SINISTRA AL LAVORO;28;;
SANTA MARIA LA FOSSA;ESPOSITO MARCO;;;;;8
SANTA MARIA LA FOSSA;;;MO! LISTA CIVICA CAMPANIA;5;;
SAN TAMMARO;CALDORO STEFANO;;;;;1139
SAN TAMMARO;;;FORZA ITALIA;659;;
SAN TAMMARO;;;NCD - CAMPANIA POPOLARE;194;;
SAN TAMMARO;;;CALDORO PRESIDENTE;183;;
SAN TAMMARO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;74;;
SAN TAMMARO;;;NOI SUD;8;;
SAN TAMMARO;;;POPOLARI PER L'ITALIA;6;;
SAN TAMMARO;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
SAN TAMMARO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SAN TAMMARO;DE LUCA VINCENZO;;;;;943
SAN TAMMARO;;;PARTITO DEMOCRATICO;606;;
SAN TAMMARO;;;CAMPANIA LIBERA;133;;
