

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
SANT'ARCANGELO TRIMONTE;ESPOSITO MARCO;;;;;3
SANT'ARCANGELO TRIMONTE;;
SASSINORO;DE LUCA VINCENZO;;;;;88
SASSINORO;;;PARTITO DEMOCRATICO;69;;
SASSINORO;;;DE LUCA PRESIDENTE;5;;
SASSINORO;;;CAMPANIA IN RETE;3;;
SASSINORO;;;DAVVERO-VERDI;1;;
SASSINORO;;;CAMPANIA LIBERA;1;;
SASSINORO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1;;
SASSINORO;;;ITALIA DEI VALORI;0;;
SASSINORO;;;PARTITO SOCIALISTA ITALIANO;0;;
SASSINORO;CALDORO STEFANO;;;;;54
SASSINORO;;;FORZA ITALIA;28;;
SASSINORO;;;NCD - CAMPANIA POPOLARE;18;;
SASSINORO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
SASSINORO;;;POPOLARI PER L'ITALIA;2;;
SASSINORO;;;CALDORO PRESIDENTE;1;;
SASSINORO;;;NOI SUD;1;;
SASSINORO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SASSINORO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SASSINORO;CIARAMBINO VALERIA;;;;;42
SASSINORO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;42;;
SASSINORO;VOZZA SALVATORE;;;;;5
SASSINORO;;;SINISTRA AL LAVORO;5;;
SASSINORO;ESPOSITO MARCO;;;;;0
SASSINORO;;
SOLOPACA;DE LUCA VINCENZO;;;;;633
SOLOPACA;;;PARTITO DEMOCRATICO;478;;
SOLOPACA;;;DE LUCA PRESIDENTE;59;;
SOLOPACA;;;CAMPANIA LIBERA;30;;
SOLOPACA;;;ITALIA DEI VALORI;12;;
SOLOPACA;;;PARTITO SOCIALISTA ITALIANO;10;;
SOLOPACA;;;CAMPANIA IN RETE;10;;
SOLOPACA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
SOLOPACA;;;DAVVERO-VERDI;4;;
SOLOPACA;CALDORO STEFANO;;;;;508
SOLOPACA;;;FORZA ITALIA;222;;
SOLOPACA;;;NCD - CAMPANIA POPOLARE;155;;
SOLOPACA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;65;;
SOLOPACA;;;CALDORO PRESIDENTE;24;;
SOLOPACA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SOLOPACA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SOLOPACA;;;NOI SUD;2;;
SOLOPACA;;;POPOLARI PER L'ITALIA;2;;
SOLOPACA;CIARAMBINO VALERIA;;;;;230
SOLOPACA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;212;;
SOLOPACA;VOZZA SALVATORE;;;;;22
SOLOPACA;;;SINISTRA AL LAVORO;17;;
SOLOPACA;ESPOSITO MARCO;;;;;7
SOLOPACA;;
TELESE TERME;CALDORO STEFANO;;;;;1485
TELESE TERME;;;FORZA ITALIA;675;;
TELESE TERME;;;CALDORO PRESIDENTE;299;;
TELESE TERME;;;NCD - CAMPANIA POPOLARE;187;;
TELESE TERME;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;151;;
TELESE TERME;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;41;;
TELESE TERME;;;MAI PIU' LA TERRA DEI FUOCHI;12;;
TELESE TERME;;;NOI SUD;10;;
TELESE TERME;;;POPOLARI PER L'ITALIA;9;;
TELESE TERME;DE LUCA VINCENZO;;;;;1415
TELESE TERME;;;PARTITO DEMOCRATICO;742;;
TELESE TERME;;;DE LUCA PRESIDENTE;254;;
TELESE TERME;;;CAMPANIA LIBERA;165;;
TELESE TERME;;;CAMPANIA IN RETE;52;;
TELESE TERME;;;CENTRO DEMOCRATICO-SCELTA CIVICA;37;;
TELESE TERME;;;ITALIA DEI VALORI;37;;
TELESE TERME;;;DAVVERO-VERDI;20;;
TELESE TERME;;;PARTITO SOCIALISTA ITALIANO;14;;
TELESE TERME;CIARAMBINO VALERIA;;;;;839
TELESE TERME;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;828;;
TELESE TERME;VOZZA SALVATORE;;;;;77
TELESE TERME;;;SINISTRA AL LAVORO;73;;
TELESE TERME;ESPOSITO MARCO;;;;;8
TELESE TERME;;
TOCCO CAUDIO;CALDORO STEFANO;;;;;479
TOCCO CAUDIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;319;;
TOCCO CAUDIO;;;FORZA ITALIA;123;;
TOCCO CAUDIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
TOCCO CAUDIO;;;NCD - CAMPANIA POPOLARE;8;;
TOCCO CAUDIO;;;CALDORO PRESIDENTE;3;;
TOCCO CAUDIO;;;NOI SUD;1;;
TOCCO CAUDIO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TOCCO CAUDIO;;;POPOLARI PER L'ITALIA;0;;
TOCCO CAUDIO;DE LUCA VINCENZO;;;;;148
TOCCO CAUDIO;;;PARTITO DEMOCRATICO;109;;
TOCCO CAUDIO;;;DE LUCA PRESIDENTE;12;;
TOCCO CAUDIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
TOCCO CAUDIO;;;CAMPANIA LIBERA;2;;
TOCCO CAUDIO;;;ITALIA DEI VALORI;1;;
TOCCO CAUDIO;;;DAVVERO-VERDI;1;;
TOCCO CAUDIO;;;PARTITO SOCIALISTA ITALIANO;0;;
TOCCO CAUDIO;;;CAMPANIA IN RETE;0;;
TOCCO CAUDIO;CIARAMBINO VALERIA;;;;;62
TOCCO CAUDIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;61;;
TOCCO CAUDIO;VOZZA SALVATORE;;;;;9
TOCCO CAUDIO;;;SINISTRA AL LAVORO;8;;
TOCCO CAUDIO;ESPOSITO MARCO;;;;;1
TOCCO CAUDIO;;
TORRECUSO;DE LUCA VINCENZO;;;;;1228
TORRECUSO;;;PARTITO DEMOCRATICO;1085;;
TORRECUSO;;;DE LUCA PRESIDENTE;99;;
TORRECUSO;;;ITALIA DEI VALORI;14;;
TORRECUSO;;;CAMPANIA LIBERA;13;;
TORRECUSO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
TORRECUSO;;;CAMPANIA IN RETE;5;;
TORRECUSO;;;DAVVERO-VERDI;2;;
TORRECUSO;;;PARTITO SOCIALISTA ITALIANO;1;;
TORRECUSO;CALDORO STEFANO;;;;;366
TORRECUSO;;;FORZA ITALIA;204;;
TORRECUSO;;;NCD - CAMPANIA POPOLARE;50;;
TORRECUSO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;33;;
TORRECUSO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;17;;
TORRECUSO;;;CALDORO PRESIDENTE;16;;
TORRECUSO;;;NOI SUD;5;;
TORRECUSO;;;POPOLARI PER L'ITALIA;1;;
TORRECUSO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
TORRECUSO;CIARAMBINO VALERIA;;;;;196
TORRECUSO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;179;;
TORRECUSO;VOZZA SALVATORE;;;;;8
TORRECUSO;;;SINISTRA AL LAVORO;7;;
TORRECUSO;ESPOSITO MARCO;;;;;6
TORRECUSO;;
VITULANO;DE LUCA VINCENZO;;;;;532
VITULANO;;;PARTITO DEMOCRATICO;444;;
VITULANO;;;DE LUCA PRESIDENTE;32;;
VITULANO;;;ITALIA DEI VALORI;17;;
VITULANO;;;CAMPANIA LIBERA;8;;
VITULANO;;;CAMPANIA IN RETE;8;;
VITULANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
VITULANO;;;DAVVERO-VERDI;2;;
VITULANO;;;PARTITO SOCIALISTA ITALIANO;1;;
VITULANO;CALDORO STEFANO;;;;;427
VITULANO;;;FORZA ITALIA;179;;
VITULANO;;;NCD - CAMPANIA POPOLARE;66;;
VITULANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;64;;
VITULANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;42;;
VITULANO;;;CALDORO PRESIDENTE;32;;
VITULANO;;;MAI PIU' LA TERRA DEI FUOCHI;13;;
VITULANO;;;POPOLARI PER L'ITALIA;3;;
VITULANO;;;NOI SUD;0;;
VITULANO;CIARAMBINO VALERIA;;;;;203
VITULANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;197;;
VITULANO;VOZZA SALVATORE;;;;;33
VITULANO;;;SINISTRA AL LAVORO;32;;
VITULANO;ESPOSITO MARCO;;;;;1
VITULANO;;
