

Ente;Candidato;Liste/Gruppi;Voti lista;;
SUCCIVO;BRUNO PASQUALE;ITALIA AGLI ITALIANI;23;;
SUCCIVO;VOTA ANNA;CASAPOUND ITALIA;20;;
SUCCIVO;GIACOBONE GIOVANNA;PER UNA SINISTRA RIVOLUZIONARIA;8;;
SUCCIVO;PAOLUCCI LUCA;PARTITO COMUNISTA;8;;
SUCCIVO;GUIDO ANIELLO;PARTITO VALORE UMANO;3;;
SUCCIVO;MOTTOLA VALERIO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
TEVEROLA;GRIMALDI NICOLA;MOVIMENTO 5 STELLE;4067;;
TEVEROLA;CASTIELLO GIUSEPPINA;FORZA ITALIA;1208;;
TEVEROLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;498;;
TEVEROLA;;LEGA;304;;
TEVEROLA;;NOI CON L'ITALIA - UDC;15;;
TEVEROLA;DELL'APROVITOLA MARIANNA;PARTITO DEMOCRATICO;649;;
TEVEROLA;;+EUROPA;62;;
TEVEROLA;;CIVICA POPOLARE LORENZIN;31;;
TEVEROLA;;ITALIA EUROPA INSIEME;22;;
TEVEROLA;BRUNO PASQUALE;ITALIA AGLI ITALIANI;194;;
TEVEROLA;CORVINO CARLO;LIBERI E UGUALI;75;;
TEVEROLA;DI FOGGIA ANGELA;POTERE AL POPOLO!;52;;
TEVEROLA;VOTA ANNA;CASAPOUND ITALIA;25;;
TEVEROLA;PAOLUCCI LUCA;PARTITO COMUNISTA;15;;
TEVEROLA;VELOTTI FILOMENA;IL POPOLO DELLA FAMIGLIA;15;;
TEVEROLA;GUIDO ANIELLO;PARTITO VALORE UMANO;12;;
TEVEROLA;GIACOBONE GIOVANNA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
TEVEROLA;MOTTOLA VALERIO;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
TRENTOLA DUCENTA;GRIMALDI NICOLA;MOVIMENTO 5 STELLE;5748;;
TRENTOLA DUCENTA;CASTIELLO GIUSEPPINA;FORZA ITALIA;1723;;
TRENTOLA DUCENTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;435;;
TRENTOLA DUCENTA;;LEGA;348;;
TRENTOLA DUCENTA;;NOI CON L'ITALIA - UDC;39;;
TRENTOLA DUCENTA;DELL'APROVITOLA MARIANNA;PARTITO DEMOCRATICO;732;;
TRENTOLA DUCENTA;;CIVICA POPOLARE LORENZIN;85;;
TRENTOLA DUCENTA;;+EUROPA;51;;
TRENTOLA DUCENTA;;ITALIA EUROPA INSIEME;16;;
TRENTOLA DUCENTA;CORVINO CARLO;LIBERI E UGUALI;129;;
TRENTOLA DUCENTA;BRUNO PASQUALE;ITALIA AGLI ITALIANI;67;;
TRENTOLA DUCENTA;DI FOGGIA ANGELA;POTERE AL POPOLO!;58;;
TRENTOLA DUCENTA;MOTTOLA VALERIO;LISTA DEL POPOLO PER LA COSTITUZIONE;39;;
TRENTOLA DUCENTA;VOTA ANNA;CASAPOUND ITALIA;33;;
TRENTOLA DUCENTA;PAOLUCCI LUCA;PARTITO COMUNISTA;26;;
TRENTOLA DUCENTA;VELOTTI FILOMENA;IL POPOLO DELLA FAMIGLIA;24;;
TRENTOLA DUCENTA;GUIDO ANIELLO;PARTITO VALORE UMANO;13;;
TRENTOLA DUCENTA;GIACOBONE GIOVANNA;PER UNA SINISTRA RIVOLUZIONARIA;11;;
VILLA DI BRIANO;GRIMALDI NICOLA;MOVIMENTO 5 STELLE;1607;;
VILLA DI BRIANO;CASTIELLO GIUSEPPINA;FORZA ITALIA;666;;
VILLA DI BRIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;302;;
VILLA DI BRIANO;;NOI CON L'ITALIA - UDC;163;;
VILLA DI BRIANO;;LEGA;122;;
VILLA DI BRIANO;DELL'APROVITOLA MARIANNA;PARTITO DEMOCRATICO;239;;
VILLA DI BRIANO;;CIVICA POPOLARE LORENZIN;21;;
VILLA DI BRIANO;;+EUROPA;14;;
VILLA DI BRIANO;;ITALIA EUROPA INSIEME;6;;
VILLA DI BRIANO;CORVINO CARLO;LIBERI E UGUALI;110;;
VILLA DI BRIANO;BRUNO PASQUALE;ITALIA AGLI ITALIANI;42;;
VILLA DI BRIANO;VELOTTI FILOMENA;IL POPOLO DELLA FAMIGLIA;22;;
VILLA DI BRIANO;DI FOGGIA ANGELA;POTERE AL POPOLO!;20;;
VILLA DI BRIANO;VOTA ANNA;CASAPOUND ITALIA;13;;
VILLA DI BRIANO;PAOLUCCI LUCA;PARTITO COMUNISTA;6;;
VILLA DI BRIANO;MOTTOLA VALERIO;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
VILLA DI BRIANO;GUIDO ANIELLO;PARTITO VALORE UMANO;2;;
VILLA DI BRIANO;GIACOBONE GIOVANNA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
VILLA LITERNO;GRIMALDI NICOLA;MOVIMENTO 5 STELLE;2639;;
VILLA LITERNO;CASTIELLO GIUSEPPINA;FORZA ITALIA;1588;;
VILLA LITERNO;;LEGA;395;;
VILLA LITERNO;;NOI CON L'ITALIA - UDC;180;;
VILLA LITERNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;129;;
VILLA LITERNO;DELL'APROVITOLA MARIANNA;PARTITO DEMOCRATICO;435;;
VILLA LITERNO;;ITALIA EUROPA INSIEME;143;;
VILLA LITERNO;;+EUROPA;21;;
VILLA LITERNO;;CIVICA POPOLARE LORENZIN;12;;
VILLA LITERNO;CORVINO CARLO;LIBERI E UGUALI;91;;
VILLA LITERNO;BRUNO PASQUALE;ITALIA AGLI ITALIANI;42;;
VILLA LITERNO;VOTA ANNA;CASAPOUND ITALIA;21;;
VILLA LITERNO;DI FOGGIA ANGELA;POTERE AL POPOLO!;14;;
VILLA LITERNO;VELOTTI FILOMENA;IL POPOLO DELLA FAMIGLIA;9;;
VILLA LITERNO;MOTTOLA VALERIO;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
VILLA LITERNO;PAOLUCCI LUCA;PARTITO COMUNISTA;4;;
VILLA LITERNO;GUIDO ANIELLO;PARTITO VALORE UMANO;3;;
VILLA LITERNO;GIACOBONE GIOVANNA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
