

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASALBUONO;FAIELLA VITO;CASAPOUND ITALIA;1;;
CASALBUONO;VULLO IVANA;PARTITO COMUNISTA;1;;
CASALBUONO;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CASALBUONO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
CASALBUONO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASALETTO SPARTANO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;148;;
CASALETTO SPARTANO;;ITALIA EUROPA INSIEME;39;;
CASALETTO SPARTANO;;CIVICA POPOLARE LORENZIN;31;;
CASALETTO SPARTANO;;+EUROPA;12;;
CASALETTO SPARTANO;FERRAIOLI MARZIA;FORZA ITALIA;137;;
CASALETTO SPARTANO;;LEGA;62;;
CASALETTO SPARTANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;22;;
CASALETTO SPARTANO;;NOI CON L'ITALIA - UDC;17;;
CASALETTO SPARTANO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;200;;
CASALETTO SPARTANO;ISOLDI FILIPPO;POTERE AL POPOLO!;13;;
CASALETTO SPARTANO;FAIELLA VITO;CASAPOUND ITALIA;12;;
CASALETTO SPARTANO;VULLO IVANA;PARTITO COMUNISTA;7;;
CASALETTO SPARTANO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;6;;
CASALETTO SPARTANO;GIORDANO LUIGI;LIBERI E UGUALI;6;;
CASALETTO SPARTANO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASALETTO SPARTANO;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
CASALETTO SPARTANO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
CASALETTO SPARTANO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
CASELLE IN PITTARI;FERRAIOLI MARZIA;FORZA ITALIA;392;;
CASELLE IN PITTARI;;LEGA;61;;
CASELLE IN PITTARI;;FRATELLI D'ITALIA CON GIORGIA MELONI;48;;
CASELLE IN PITTARI;;NOI CON L'ITALIA - UDC;11;;
CASELLE IN PITTARI;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;269;;
CASELLE IN PITTARI;;ITALIA EUROPA INSIEME;14;;
CASELLE IN PITTARI;;+EUROPA;8;;
CASELLE IN PITTARI;;CIVICA POPOLARE LORENZIN;7;;
CASELLE IN PITTARI;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;258;;
CASELLE IN PITTARI;GIORDANO LUIGI;LIBERI E UGUALI;15;;
CASELLE IN PITTARI;RISPOLI DANIELA;ITALIA AGLI ITALIANI;15;;
CASELLE IN PITTARI;ISOLDI FILIPPO;POTERE AL POPOLO!;14;;
CASELLE IN PITTARI;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CASELLE IN PITTARI;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;3;;
CASELLE IN PITTARI;VULLO IVANA;PARTITO COMUNISTA;3;;
CASELLE IN PITTARI;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CASELLE IN PITTARI;FAIELLA VITO;CASAPOUND ITALIA;1;;
CASELLE IN PITTARI;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CASTEL SAN LORENZO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;467;;
CASTEL SAN LORENZO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;240;;
CASTEL SAN LORENZO;;CIVICA POPOLARE LORENZIN;42;;
CASTEL SAN LORENZO;;ITALIA EUROPA INSIEME;37;;
CASTEL SAN LORENZO;;+EUROPA;17;;
CASTEL SAN LORENZO;FERRAIOLI MARZIA;FORZA ITALIA;160;;
CASTEL SAN LORENZO;;LEGA;88;;
CASTEL SAN LORENZO;;FRATELLI D'ITALIA CON GIORGIA MELONI;26;;
CASTEL SAN LORENZO;;NOI CON L'ITALIA - UDC;8;;
CASTEL SAN LORENZO;GIORDANO LUIGI;LIBERI E UGUALI;116;;
CASTEL SAN LORENZO;ISOLDI FILIPPO;POTERE AL POPOLO!;13;;
CASTEL SAN LORENZO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;9;;
CASTEL SAN LORENZO;FAIELLA VITO;CASAPOUND ITALIA;6;;
CASTEL SAN LORENZO;VULLO IVANA;PARTITO COMUNISTA;6;;
CASTEL SAN LORENZO;COPPOLA ENZO;10 VOLTE MEGLIO;4;;
CASTEL SAN LORENZO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CASTEL SAN LORENZO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
CASTEL SAN LORENZO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CASTELCIVITA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;316;;
CASTELCIVITA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;176;;
CASTELCIVITA;;ITALIA EUROPA INSIEME;60;;
CASTELCIVITA;;+EUROPA;12;;
CASTELCIVITA;;CIVICA POPOLARE LORENZIN;6;;
CASTELCIVITA;FERRAIOLI MARZIA;FORZA ITALIA;115;;
CASTELCIVITA;;NOI CON L'ITALIA - UDC;54;;
CASTELCIVITA;;LEGA;34;;
CASTELCIVITA;;FRATELLI D'ITALIA CON GIORGIA MELONI;18;;
CASTELCIVITA;GIORDANO LUIGI;LIBERI E UGUALI;21;;
CASTELCIVITA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;9;;
CASTELCIVITA;ISOLDI FILIPPO;POTERE AL POPOLO!;7;;
CASTELCIVITA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;4;;
CASTELCIVITA;VULLO IVANA;PARTITO COMUNISTA;4;;
CASTELCIVITA;FAIELLA VITO;CASAPOUND ITALIA;3;;
CASTELCIVITA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CASTELCIVITA;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CASTELCIVITA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASTELLABATE;FERRAIOLI MARZIA;FORZA ITALIA;1175;;
CASTELLABATE;;FRATELLI D'ITALIA CON GIORGIA MELONI;1146;;
CASTELLABATE;;LEGA;300;;
CASTELLABATE;;NOI CON L'ITALIA - UDC;75;;
CASTELLABATE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;1318;;
CASTELLABATE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;566;;
CASTELLABATE;;+EUROPA;49;;
CASTELLABATE;;ITALIA EUROPA INSIEME;26;;
CASTELLABATE;;CIVICA POPOLARE LORENZIN;7;;
CASTELLABATE;GIORDANO LUIGI;LIBERI E UGUALI;51;;
CASTELLABATE;ISOLDI FILIPPO;POTERE AL POPOLO!;39;;
CASTELLABATE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;38;;
CASTELLABATE;FAIELLA VITO;CASAPOUND ITALIA;21;;
CASTELLABATE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;10;;
CASTELLABATE;VULLO IVANA;PARTITO COMUNISTA;6;;
CASTELLABATE;COPPOLA ENZO;10 VOLTE MEGLIO;3;;
CASTELLABATE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CASTELLABATE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTELNUOVO CILENTO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;536;;
CASTELNUOVO CILENTO;FERRAIOLI MARZIA;FORZA ITALIA;358;;
CASTELNUOVO CILENTO;;LEGA;105;;
CASTELNUOVO CILENTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;40;;
CASTELNUOVO CILENTO;;NOI CON L'ITALIA - UDC;5;;
CASTELNUOVO CILENTO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;219;;
CASTELNUOVO CILENTO;;CIVICA POPOLARE LORENZIN;51;;
CASTELNUOVO CILENTO;;+EUROPA;16;;
CASTELNUOVO CILENTO;;ITALIA EUROPA INSIEME;11;;
CASTELNUOVO CILENTO;GIORDANO LUIGI;LIBERI E UGUALI;15;;
CASTELNUOVO CILENTO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;5;;
CASTELNUOVO CILENTO;VULLO IVANA;PARTITO COMUNISTA;5;;
CASTELNUOVO CILENTO;FAIELLA VITO;CASAPOUND ITALIA;3;;
CASTELNUOVO CILENTO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;3;;
CASTELNUOVO CILENTO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;3;;
