

Ente;Candidato;Liste/Gruppi;Voti lista;;
GIFFONI VALLE PIANA;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;34;;
GIFFONI VALLE PIANA;NENNA GENNARO;PARTITO COMUNISTA;30;;
GIFFONI VALLE PIANA;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;19;;
GIFFONI VALLE PIANA;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;11;;
GIFFONI VALLE PIANA;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;3;;
GIFFONI VALLE PIANA;URSI GIOVANNI;PARTITO VALORE UMANO;3;;
MONTECORVINO PUGLIANO;ACUNZO NICOLA;MOVIMENTO 5 STELLE;2621;;
MONTECORVINO PUGLIANO;CICCONE ROMANO;FORZA ITALIA;1262;;
MONTECORVINO PUGLIANO;;LEGA;390;;
MONTECORVINO PUGLIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;229;;
MONTECORVINO PUGLIANO;;NOI CON L'ITALIA - UDC;50;;
MONTECORVINO PUGLIANO;VOLPE DOMENICO;PARTITO DEMOCRATICO;566;;
MONTECORVINO PUGLIANO;;+EUROPA;53;;
MONTECORVINO PUGLIANO;;ITALIA EUROPA INSIEME;41;;
MONTECORVINO PUGLIANO;;CIVICA POPOLARE LORENZIN;13;;
MONTECORVINO PUGLIANO;CONTE FEDERICO;LIBERI E UGUALI;114;;
MONTECORVINO PUGLIANO;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;50;;
MONTECORVINO PUGLIANO;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;30;;
MONTECORVINO PUGLIANO;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;23;;
MONTECORVINO PUGLIANO;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;20;;
MONTECORVINO PUGLIANO;NENNA GENNARO;PARTITO COMUNISTA;14;;
MONTECORVINO PUGLIANO;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;10;;
MONTECORVINO PUGLIANO;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;3;;
MONTECORVINO PUGLIANO;URSI GIOVANNI;PARTITO VALORE UMANO;0;;
MONTECORVINO ROVELLA;ACUNZO NICOLA;MOVIMENTO 5 STELLE;2533;;
MONTECORVINO ROVELLA;CICCONE ROMANO;FORZA ITALIA;1621;;
MONTECORVINO ROVELLA;;LEGA;443;;
MONTECORVINO ROVELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;233;;
MONTECORVINO ROVELLA;;NOI CON L'ITALIA - UDC;90;;
MONTECORVINO ROVELLA;VOLPE DOMENICO;PARTITO DEMOCRATICO;739;;
MONTECORVINO ROVELLA;;+EUROPA;61;;
MONTECORVINO ROVELLA;;CIVICA POPOLARE LORENZIN;53;;
MONTECORVINO ROVELLA;;ITALIA EUROPA INSIEME;51;;
MONTECORVINO ROVELLA;CONTE FEDERICO;LIBERI E UGUALI;110;;
MONTECORVINO ROVELLA;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;84;;
MONTECORVINO ROVELLA;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;69;;
MONTECORVINO ROVELLA;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;55;;
MONTECORVINO ROVELLA;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;33;;
MONTECORVINO ROVELLA;NENNA GENNARO;PARTITO COMUNISTA;25;;
MONTECORVINO ROVELLA;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;5;;
MONTECORVINO ROVELLA;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
MONTECORVINO ROVELLA;URSI GIOVANNI;PARTITO VALORE UMANO;4;;
OLEVANO SUL TUSCIANO;ACUNZO NICOLA;MOVIMENTO 5 STELLE;1451;;
OLEVANO SUL TUSCIANO;CICCONE ROMANO;FORZA ITALIA;779;;
OLEVANO SUL TUSCIANO;;LEGA;279;;
OLEVANO SUL TUSCIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;147;;
OLEVANO SUL TUSCIANO;;NOI CON L'ITALIA - UDC;147;;
OLEVANO SUL TUSCIANO;VOLPE DOMENICO;PARTITO DEMOCRATICO;344;;
OLEVANO SUL TUSCIANO;;ITALIA EUROPA INSIEME;73;;
OLEVANO SUL TUSCIANO;;+EUROPA;25;;
OLEVANO SUL TUSCIANO;;CIVICA POPOLARE LORENZIN;18;;
OLEVANO SUL TUSCIANO;CONTE FEDERICO;LIBERI E UGUALI;66;;
OLEVANO SUL TUSCIANO;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;40;;
OLEVANO SUL TUSCIANO;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;36;;
OLEVANO SUL TUSCIANO;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;28;;
OLEVANO SUL TUSCIANO;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;10;;
OLEVANO SUL TUSCIANO;NENNA GENNARO;PARTITO COMUNISTA;9;;
OLEVANO SUL TUSCIANO;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;6;;
OLEVANO SUL TUSCIANO;URSI GIOVANNI;PARTITO VALORE UMANO;3;;
OLEVANO SUL TUSCIANO;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
PALOMONTE;CICCONE ROMANO;FORZA ITALIA;598;;
PALOMONTE;;NOI CON L'ITALIA - UDC;254;;
PALOMONTE;;LEGA;196;;
PALOMONTE;;FRATELLI D'ITALIA CON GIORGIA MELONI;125;;
PALOMONTE;ACUNZO NICOLA;MOVIMENTO 5 STELLE;696;;
PALOMONTE;VOLPE DOMENICO;PARTITO DEMOCRATICO;219;;
PALOMONTE;;ITALIA EUROPA INSIEME;32;;
PALOMONTE;;CIVICA POPOLARE LORENZIN;10;;
PALOMONTE;;+EUROPA;5;;
PALOMONTE;CONTE FEDERICO;LIBERI E UGUALI;26;;
PALOMONTE;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;17;;
PALOMONTE;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;14;;
PALOMONTE;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;11;;
PALOMONTE;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;8;;
PALOMONTE;URSI GIOVANNI;PARTITO VALORE UMANO;7;;
PALOMONTE;NENNA GENNARO;PARTITO COMUNISTA;3;;
PALOMONTE;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
PALOMONTE;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;2;;
PONTECAGNANO FAIANO;ACUNZO NICOLA;MOVIMENTO 5 STELLE;6015;;
PONTECAGNANO FAIANO;CICCONE ROMANO;FORZA ITALIA;2381;;
PONTECAGNANO FAIANO;;LEGA;996;;
