

Ente;Candidato;Liste/Gruppi;Voti lista;;
CIRCELLO;BORZILLO GIOVANNA;CASAPOUND ITALIA;13;;
CIRCELLO;MUNNO DEBORA;ITALIA AGLI ITALIANI;10;;
CIRCELLO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;3;;
CIRCELLO;NUZZO LUIGI;PARTITO COMUNISTA;2;;
CIRCELLO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;1;;
CIRCELLO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CIRCELLO;POLCARO MIRIAM;PARTITO VALORE UMANO;0;;
COLLE SANNITA;IANARO ANGELA;MOVIMENTO 5 STELLE;708;;
COLLE SANNITA;ERRICO FERNANDO;FORZA ITALIA;249;;
COLLE SANNITA;;LEGA;62;;
COLLE SANNITA;;FRATELLI D'ITALIA CON GIORGIA MELONI;52;;
COLLE SANNITA;;NOI CON L'ITALIA - UDC;18;;
COLLE SANNITA;VALENTINO CARMINE;PARTITO DEMOCRATICO;152;;
COLLE SANNITA;;+EUROPA;13;;
COLLE SANNITA;;CIVICA POPOLARE LORENZIN;5;;
COLLE SANNITA;;ITALIA EUROPA INSIEME;3;;
COLLE SANNITA;MAIO COSIMO;POTERE AL POPOLO!;17;;
COLLE SANNITA;CIERVO AMERICO;LIBERI E UGUALI;11;;
COLLE SANNITA;MUNNO DEBORA;ITALIA AGLI ITALIANI;8;;
COLLE SANNITA;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;5;;
COLLE SANNITA;BORZILLO GIOVANNA;CASAPOUND ITALIA;4;;
COLLE SANNITA;NUZZO LUIGI;PARTITO COMUNISTA;4;;
COLLE SANNITA;POLCARO MIRIAM;PARTITO VALORE UMANO;2;;
COLLE SANNITA;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;1;;
COLLE SANNITA;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CUSANO MUTRI;IANARO ANGELA;MOVIMENTO 5 STELLE;971;;
CUSANO MUTRI;ERRICO FERNANDO;FORZA ITALIA;449;;
CUSANO MUTRI;;LEGA;133;;
CUSANO MUTRI;;FRATELLI D'ITALIA CON GIORGIA MELONI;35;;
CUSANO MUTRI;;NOI CON L'ITALIA - UDC;22;;
CUSANO MUTRI;VALENTINO CARMINE;PARTITO DEMOCRATICO;257;;
CUSANO MUTRI;;ITALIA EUROPA INSIEME;110;;
CUSANO MUTRI;;CIVICA POPOLARE LORENZIN;26;;
CUSANO MUTRI;;+EUROPA;10;;
