

Ente;Candidato;Liste/Gruppi;Voti lista;;
MONTEFORTE IRPINO;;ITALIA EUROPA INSIEME;66;;
MONTEFORTE IRPINO;PASCALE ANNAMARIA;LIBERI E UGUALI;157;;
MONTEFORTE IRPINO;DELLA PIA ANTONIO;POTERE AL POPOLO!;81;;
MONTEFORTE IRPINO;BELLO GIULIANO;CASAPOUND ITALIA;30;;
MONTEFORTE IRPINO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;23;;
MONTEFORTE IRPINO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;17;;
MONTEFORTE IRPINO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;9;;
MONTEFORTE IRPINO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;10;;
MONTEFORTE IRPINO;BLASI GENNARO;PARTITO VALORE UMANO;10;;
MONTEFORTE IRPINO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;6;;
MONTEFREDANE;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;671;;
MONTEFREDANE;FOGLIA PIETRO;FORZA ITALIA;151;;
MONTEFREDANE;;FRATELLI D'ITALIA CON GIORGIA MELONI;86;;
MONTEFREDANE;;LEGA;81;;
MONTEFREDANE;;NOI CON L'ITALIA - UDC;16;;
MONTEFREDANE;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;161;;
MONTEFREDANE;;CIVICA POPOLARE LORENZIN;65;;
MONTEFREDANE;;+EUROPA;19;;
MONTEFREDANE;;ITALIA EUROPA INSIEME;11;;
MONTEFREDANE;PASCALE ANNAMARIA;LIBERI E UGUALI;27;;
MONTEFREDANE;DELLA PIA ANTONIO;POTERE AL POPOLO!;19;;
MONTEFREDANE;BELLO GIULIANO;CASAPOUND ITALIA;8;;
MONTEFREDANE;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;3;;
MONTEFREDANE;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;3;;
MONTEFREDANE;BLASI GENNARO;PARTITO VALORE UMANO;2;;
MONTEFREDANE;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
MONTEFREDANE;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
MONTEFREDANE;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
MONTEFUSCO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;339;;
MONTEFUSCO;FOGLIA PIETRO;FORZA ITALIA;129;;
MONTEFUSCO;;LEGA;59;;
MONTEFUSCO;;FRATELLI D'ITALIA CON GIORGIA MELONI;38;;
MONTEFUSCO;;NOI CON L'ITALIA - UDC;6;;
MONTEFUSCO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;116;;
MONTEFUSCO;;CIVICA POPOLARE LORENZIN;19;;
MONTEFUSCO;;ITALIA EUROPA INSIEME;9;;
MONTEFUSCO;;+EUROPA;5;;
MONTEFUSCO;DELLA PIA ANTONIO;POTERE AL POPOLO!;25;;
MONTEFUSCO;PASCALE ANNAMARIA;LIBERI E UGUALI;16;;
MONTEFUSCO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;10;;
MONTEFUSCO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;3;;
MONTEFUSCO;BELLO GIULIANO;CASAPOUND ITALIA;2;;
MONTEFUSCO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
MONTEFUSCO;BLASI GENNARO;PARTITO VALORE UMANO;1;;
MONTEFUSCO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
MONTEFUSCO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
MONTEMILETTO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;1407;;
MONTEMILETTO;FOGLIA PIETRO;FORZA ITALIA;466;;
MONTEMILETTO;;LEGA;243;;
MONTEMILETTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;110;;
MONTEMILETTO;;NOI CON L'ITALIA - UDC;37;;
MONTEMILETTO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;353;;
MONTEMILETTO;;ITALIA EUROPA INSIEME;60;;
MONTEMILETTO;;+EUROPA;30;;
MONTEMILETTO;;CIVICA POPOLARE LORENZIN;22;;
MONTEMILETTO;PASCALE ANNAMARIA;LIBERI E UGUALI;68;;
MONTEMILETTO;DELLA PIA ANTONIO;POTERE AL POPOLO!;53;;
MONTEMILETTO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;17;;
MONTEMILETTO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;18;;
MONTEMILETTO;BELLO GIULIANO;CASAPOUND ITALIA;14;;
MONTEMILETTO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;8;;
MONTEMILETTO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;6;;
MONTEMILETTO;BLASI GENNARO;PARTITO VALORE UMANO;7;;
MONTEMILETTO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;5;;
MONTORO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;5512;;
MONTORO;FOGLIA PIETRO;FORZA ITALIA;2099;;
MONTORO;;LEGA;519;;
MONTORO;;FRATELLI D'ITALIA CON GIORGIA MELONI;248;;
MONTORO;;NOI CON L'ITALIA - UDC;128;;
MONTORO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;1460;;
MONTORO;;CIVICA POPOLARE LORENZIN;95;;
MONTORO;;+EUROPA;94;;
MONTORO;;ITALIA EUROPA INSIEME;80;;
MONTORO;PASCALE ANNAMARIA;LIBERI E UGUALI;190;;
MONTORO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;96;;
MONTORO;DELLA PIA ANTONIO;POTERE AL POPOLO!;70;;
MONTORO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;42;;
MONTORO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;34;;
MONTORO;BELLO GIULIANO;CASAPOUND ITALIA;33;;
MONTORO;BLASI GENNARO;PARTITO VALORE UMANO;13;;
MONTORO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;9;;
MONTORO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;6;;
MOSCHIANO;FOGLIA PIETRO;FORZA ITALIA;286;;
MOSCHIANO;;LEGA;57;;
MOSCHIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;35;;
MOSCHIANO;;NOI CON L'ITALIA - UDC;15;;
MOSCHIANO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;137;;
MOSCHIANO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;128;;
MOSCHIANO;;ITALIA EUROPA INSIEME;20;;
MOSCHIANO;;CIVICA POPOLARE LORENZIN;11;;
MOSCHIANO;;+EUROPA;3;;
MOSCHIANO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;4;;
MOSCHIANO;PASCALE ANNAMARIA;LIBERI E UGUALI;0;;
MOSCHIANO;DELLA PIA ANTONIO;POTERE AL POPOLO!;1;;
MOSCHIANO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;1;;
MOSCHIANO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
MOSCHIANO;BELLO GIULIANO;CASAPOUND ITALIA;1;;
MOSCHIANO;BLASI GENNARO;PARTITO VALORE UMANO;1;;
MOSCHIANO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
MOSCHIANO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
MUGNANO DEL CARDINALE;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;1300;;
MUGNANO DEL CARDINALE;FOGLIA PIETRO;FORZA ITALIA;659;;
MUGNANO DEL CARDINALE;;FRATELLI D'ITALIA CON GIORGIA MELONI;111;;
MUGNANO DEL CARDINALE;;LEGA;106;;
MUGNANO DEL CARDINALE;;NOI CON L'ITALIA - UDC;48;;
MUGNANO DEL CARDINALE;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;385;;
MUGNANO DEL CARDINALE;;+EUROPA;28;;
MUGNANO DEL CARDINALE;;ITALIA EUROPA INSIEME;26;;
MUGNANO DEL CARDINALE;;CIVICA POPOLARE LORENZIN;11;;
MUGNANO DEL CARDINALE;PASCALE ANNAMARIA;LIBERI E UGUALI;82;;
MUGNANO DEL CARDINALE;BELLO GIULIANO;CASAPOUND ITALIA;22;;
MUGNANO DEL CARDINALE;DELLA PIA ANTONIO;POTERE AL POPOLO!;18;;
MUGNANO DEL CARDINALE;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;13;;
MUGNANO DEL CARDINALE;BLASI GENNARO;PARTITO VALORE UMANO;13;;
MUGNANO DEL CARDINALE;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;7;;
MUGNANO DEL CARDINALE;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;4;;
MUGNANO DEL CARDINALE;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
MUGNANO DEL CARDINALE;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
OSPEDALETTO D'ALPINOLO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;471;;
OSPEDALETTO D'ALPINOLO;FOGLIA PIETRO;FORZA ITALIA;171;;
OSPEDALETTO D'ALPINOLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;69;;
OSPEDALETTO D'ALPINOLO;;LEGA;62;;
OSPEDALETTO D'ALPINOLO;;NOI CON L'ITALIA - UDC;9;;
OSPEDALETTO D'ALPINOLO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;182;;
OSPEDALETTO D'ALPINOLO;;ITALIA EUROPA INSIEME;50;;
OSPEDALETTO D'ALPINOLO;;CIVICA POPOLARE LORENZIN;14;;
OSPEDALETTO D'ALPINOLO;;+EUROPA;12;;
OSPEDALETTO D'ALPINOLO;PASCALE ANNAMARIA;LIBERI E UGUALI;25;;
OSPEDALETTO D'ALPINOLO;DELLA PIA ANTONIO;POTERE AL POPOLO!;12;;
OSPEDALETTO D'ALPINOLO;BELLO GIULIANO;CASAPOUND ITALIA;6;;
OSPEDALETTO D'ALPINOLO;BLASI GENNARO;PARTITO VALORE UMANO;8;;
OSPEDALETTO D'ALPINOLO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;6;;
OSPEDALETTO D'ALPINOLO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;2;;
OSPEDALETTO D'ALPINOLO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;2;;
OSPEDALETTO D'ALPINOLO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
OSPEDALETTO D'ALPINOLO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
PAGO DEL VALLO DI LAURO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;483;;
PAGO DEL VALLO DI LAURO;FOGLIA PIETRO;FORZA ITALIA;236;;
PAGO DEL VALLO DI LAURO;;FRATELLI D'ITALIA CON GIORGIA MELONI;50;;
PAGO DEL VALLO DI LAURO;;LEGA;48;;
PAGO DEL VALLO DI LAURO;;NOI CON L'ITALIA - UDC;15;;
PAGO DEL VALLO DI LAURO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;106;;
PAGO DEL VALLO DI LAURO;;ITALIA EUROPA INSIEME;9;;
PAGO DEL VALLO DI LAURO;;+EUROPA;5;;
PAGO DEL VALLO DI LAURO;;CIVICA POPOLARE LORENZIN;4;;
PAGO DEL VALLO DI LAURO;PASCALE ANNAMARIA;LIBERI E UGUALI;25;;
PAGO DEL VALLO DI LAURO;BELLO GIULIANO;CASAPOUND ITALIA;6;;
PAGO DEL VALLO DI LAURO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;4;;
PAGO DEL VALLO DI LAURO;DELLA PIA ANTONIO;POTERE AL POPOLO!;3;;
PAGO DEL VALLO DI LAURO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;2;;
PAGO DEL VALLO DI LAURO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;2;;
PAGO DEL VALLO DI LAURO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
PAGO DEL VALLO DI LAURO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
PAGO DEL VALLO DI LAURO;BLASI GENNARO;PARTITO VALORE UMANO;0;;
PANNARANO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;482;;
PANNARANO;FOGLIA PIETRO;FORZA ITALIA;215;;
PANNARANO;;LEGA;96;;
PANNARANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;36;;
PANNARANO;;NOI CON L'ITALIA - UDC;2;;
PANNARANO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;200;;
PANNARANO;;ITALIA EUROPA INSIEME;5;;
PANNARANO;;CIVICA POPOLARE LORENZIN;4;;
PANNARANO;;+EUROPA;3;;
PANNARANO;PASCALE ANNAMARIA;LIBERI E UGUALI;45;;
PANNARANO;DELLA PIA ANTONIO;POTERE AL POPOLO!;19;;
PANNARANO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;9;;
PANNARANO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;7;;
PANNARANO;BELLO GIULIANO;CASAPOUND ITALIA;3;;
PANNARANO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;3;;
PANNARANO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
PANNARANO;BLASI GENNARO;PARTITO VALORE UMANO;2;;
PANNARANO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
PETRURO IRPINO;D'AGOSTINO ANGELO ANTONIO;CIVICA POPOLARE LORENZIN;47;;
PETRURO IRPINO;;PARTITO DEMOCRATICO;13;;
PETRURO IRPINO;;+EUROPA;2;;
PETRURO IRPINO;;ITALIA EUROPA INSIEME;1;;
PETRURO IRPINO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;47;;
PETRURO IRPINO;PASCALE ANNAMARIA;LIBERI E UGUALI;16;;
PETRURO IRPINO;FOGLIA PIETRO;LEGA;5;;
PETRURO IRPINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;5;;
PETRURO IRPINO;;FORZA ITALIA;5;;
PETRURO IRPINO;;NOI CON L'ITALIA - UDC;2;;
PETRURO IRPINO;BELLO GIULIANO;CASAPOUND ITALIA;3;;
PETRURO IRPINO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
PETRURO IRPINO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;1;;
PETRURO IRPINO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
PETRURO IRPINO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;0;;
PETRURO IRPINO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
PETRURO IRPINO;BLASI GENNARO;PARTITO VALORE UMANO;0;;
PETRURO IRPINO;DELLA PIA ANTONIO;POTERE AL POPOLO!;0;;
PIETRADEFUSI;FOGLIA PIETRO;FORZA ITALIA;195;;
PIETRADEFUSI;;LEGA;84;;
PIETRADEFUSI;;FRATELLI D'ITALIA CON GIORGIA MELONI;56;;
PIETRADEFUSI;;NOI CON L'ITALIA - UDC;39;;
PIETRADEFUSI;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;369;;
PIETRADEFUSI;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;202;;
PIETRADEFUSI;;CIVICA POPOLARE LORENZIN;64;;
PIETRADEFUSI;;ITALIA EUROPA INSIEME;11;;
PIETRADEFUSI;;+EUROPA;8;;
PIETRADEFUSI;PASCALE ANNAMARIA;LIBERI E UGUALI;14;;
PIETRADEFUSI;DELLA PIA ANTONIO;POTERE AL POPOLO!;7;;
PIETRADEFUSI;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;6;;
PIETRADEFUSI;BELLO GIULIANO;CASAPOUND ITALIA;4;;
PIETRADEFUSI;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;4;;
PIETRADEFUSI;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;2;;
PIETRADEFUSI;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
PIETRADEFUSI;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
PIETRADEFUSI;BLASI GENNARO;PARTITO VALORE UMANO;1;;
PIETRASTORNINA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;283;;
PIETRASTORNINA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;123;;
PIETRASTORNINA;;ITALIA EUROPA INSIEME;80;;
PIETRASTORNINA;;CIVICA POPOLARE LORENZIN;41;;
PIETRASTORNINA;;+EUROPA;5;;
PIETRASTORNINA;FOGLIA PIETRO;FORZA ITALIA;143;;
PIETRASTORNINA;;LEGA;56;;
PIETRASTORNINA;;FRATELLI D'ITALIA CON GIORGIA MELONI;22;;
PIETRASTORNINA;;NOI CON L'ITALIA - UDC;19;;
PIETRASTORNINA;PASCALE ANNAMARIA;LIBERI E UGUALI;30;;
PIETRASTORNINA;DELLA PIA ANTONIO;POTERE AL POPOLO!;12;;
PIETRASTORNINA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;11;;
PIETRASTORNINA;BELLO GIULIANO;CASAPOUND ITALIA;7;;
PIETRASTORNINA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;4;;
PIETRASTORNINA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
PIETRASTORNINA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
PIETRASTORNINA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
PIETRASTORNINA;BLASI GENNARO;PARTITO VALORE UMANO;0;;
PRATA DI PRINCIPATO ULTRA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;791;;
PRATA DI PRINCIPATO ULTRA;FOGLIA PIETRO;FORZA ITALIA;180;;
PRATA DI PRINCIPATO ULTRA;;FRATELLI D'ITALIA CON GIORGIA MELONI;77;;
PRATA DI PRINCIPATO ULTRA;;LEGA;56;;
PRATA DI PRINCIPATO ULTRA;;NOI CON L'ITALIA - UDC;39;;
PRATA DI PRINCIPATO ULTRA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;212;;
PRATA DI PRINCIPATO ULTRA;;ITALIA EUROPA INSIEME;14;;
PRATA DI PRINCIPATO ULTRA;;CIVICA POPOLARE LORENZIN;13;;
PRATA DI PRINCIPATO ULTRA;;+EUROPA;8;;
PRATA DI PRINCIPATO ULTRA;PASCALE ANNAMARIA;LIBERI E UGUALI;58;;
PRATA DI PRINCIPATO ULTRA;DELLA PIA ANTONIO;POTERE AL POPOLO!;46;;
PRATA DI PRINCIPATO ULTRA;BELLO GIULIANO;CASAPOUND ITALIA;9;;
PRATA DI PRINCIPATO ULTRA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;10;;
PRATA DI PRINCIPATO ULTRA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;4;;
PRATA DI PRINCIPATO ULTRA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;3;;
PRATA DI PRINCIPATO ULTRA;BLASI GENNARO;PARTITO VALORE UMANO;3;;
PRATA DI PRINCIPATO ULTRA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
PRATA DI PRINCIPATO ULTRA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
PRATOLA SERRA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;1181;;
PRATOLA SERRA;FOGLIA PIETRO;FORZA ITALIA;572;;
PRATOLA SERRA;;LEGA;99;;
PRATOLA SERRA;;FRATELLI D'ITALIA CON GIORGIA MELONI;37;;
PRATOLA SERRA;;NOI CON L'ITALIA - UDC;18;;
PRATOLA SERRA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;220;;
PRATOLA SERRA;;ITALIA EUROPA INSIEME;30;;
PRATOLA SERRA;;+EUROPA;20;;
PRATOLA SERRA;;CIVICA POPOLARE LORENZIN;8;;
PRATOLA SERRA;PASCALE ANNAMARIA;LIBERI E UGUALI;53;;
PRATOLA SERRA;DELLA PIA ANTONIO;POTERE AL POPOLO!;27;;
PRATOLA SERRA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;12;;
PRATOLA SERRA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;11;;
PRATOLA SERRA;BELLO GIULIANO;CASAPOUND ITALIA;8;;
PRATOLA SERRA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;3;;
PRATOLA SERRA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
PRATOLA SERRA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
PRATOLA SERRA;BLASI GENNARO;PARTITO VALORE UMANO;0;;
QUADRELLE;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;504;;
QUADRELLE;FOGLIA PIETRO;FORZA ITALIA;201;;
QUADRELLE;;LEGA;64;;
QUADRELLE;;FRATELLI D'ITALIA CON GIORGIA MELONI;43;;
QUADRELLE;;NOI CON L'ITALIA - UDC;25;;
QUADRELLE;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;111;;
QUADRELLE;;ITALIA EUROPA INSIEME;6;;
QUADRELLE;;CIVICA POPOLARE LORENZIN;4;;
QUADRELLE;;+EUROPA;3;;
QUADRELLE;PASCALE ANNAMARIA;LIBERI E UGUALI;16;;
QUADRELLE;DELLA PIA ANTONIO;POTERE AL POPOLO!;10;;
QUADRELLE;BELLO GIULIANO;CASAPOUND ITALIA;5;;
QUADRELLE;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;4;;
QUADRELLE;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;4;;
QUADRELLE;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;2;;
QUADRELLE;BLASI GENNARO;PARTITO VALORE UMANO;2;;
QUADRELLE;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
QUADRELLE;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
QUINDICI;FOGLIA PIETRO;FORZA ITALIA;417;;
QUINDICI;;FRATELLI D'ITALIA CON GIORGIA MELONI;112;;
QUINDICI;;LEGA;34;;
QUINDICI;;NOI CON L'ITALIA - UDC;20;;
QUINDICI;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;322;;
QUINDICI;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;128;;
QUINDICI;;ITALIA EUROPA INSIEME;32;;
QUINDICI;;CIVICA POPOLARE LORENZIN;8;;
QUINDICI;;+EUROPA;3;;
QUINDICI;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;7;;
QUINDICI;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;4;;
QUINDICI;BELLO GIULIANO;CASAPOUND ITALIA;3;;
QUINDICI;PASCALE ANNAMARIA;LIBERI E UGUALI;3;;
QUINDICI;DELLA PIA ANTONIO;POTERE AL POPOLO!;3;;
QUINDICI;BLASI GENNARO;PARTITO VALORE UMANO;1;;
QUINDICI;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
QUINDICI;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;0;;
QUINDICI;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
ROCCABASCERANA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;662;;
ROCCABASCERANA;FOGLIA PIETRO;FORZA ITALIA;228;;
ROCCABASCERANA;;LEGA;92;;
ROCCABASCERANA;;FRATELLI D'ITALIA CON GIORGIA MELONI;50;;
ROCCABASCERANA;;NOI CON L'ITALIA - UDC;31;;
ROCCABASCERANA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;177;;
ROCCABASCERANA;;CIVICA POPOLARE LORENZIN;30;;
ROCCABASCERANA;;+EUROPA;17;;
ROCCABASCERANA;;ITALIA EUROPA INSIEME;11;;
ROCCABASCERANA;PASCALE ANNAMARIA;LIBERI E UGUALI;19;;
ROCCABASCERANA;DELLA PIA ANTONIO;POTERE AL POPOLO!;15;;
ROCCABASCERANA;BELLO GIULIANO;CASAPOUND ITALIA;7;;
ROCCABASCERANA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;5;;
ROCCABASCERANA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;2;;
ROCCABASCERANA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
ROCCABASCERANA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;1;;
ROCCABASCERANA;BLASI GENNARO;PARTITO VALORE UMANO;1;;
ROCCABASCERANA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
ROTONDI;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;811;;
ROTONDI;FOGLIA PIETRO;FORZA ITALIA;291;;
ROTONDI;;LEGA;287;;
ROTONDI;;FRATELLI D'ITALIA CON GIORGIA MELONI;43;;
ROTONDI;;NOI CON L'ITALIA - UDC;14;;
ROTONDI;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;369;;
ROTONDI;;CIVICA POPOLARE LORENZIN;98;;
ROTONDI;;+EUROPA;19;;
ROTONDI;;ITALIA EUROPA INSIEME;7;;
ROTONDI;PASCALE ANNAMARIA;LIBERI E UGUALI;34;;
ROTONDI;BELLO GIULIANO;CASAPOUND ITALIA;8;;
ROTONDI;DELLA PIA ANTONIO;POTERE AL POPOLO!;7;;
ROTONDI;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;7;;
ROTONDI;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;7;;
ROTONDI;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;4;;
ROTONDI;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
ROTONDI;BLASI GENNARO;PARTITO VALORE UMANO;1;;
ROTONDI;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
SAN MARTINO VALLE CAUDINA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;1246;;
SAN MARTINO VALLE CAUDINA;FOGLIA PIETRO;FORZA ITALIA;363;;
SAN MARTINO VALLE CAUDINA;;LEGA;144;;
SAN MARTINO VALLE CAUDINA;;FRATELLI D'ITALIA CON GIORGIA MELONI;141;;
SAN MARTINO VALLE CAUDINA;;NOI CON L'ITALIA - UDC;24;;
SAN MARTINO VALLE CAUDINA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;363;;
SAN MARTINO VALLE CAUDINA;;CIVICA POPOLARE LORENZIN;237;;
SAN MARTINO VALLE CAUDINA;;+EUROPA;53;;
SAN MARTINO VALLE CAUDINA;;ITALIA EUROPA INSIEME;11;;
SAN MARTINO VALLE CAUDINA;PASCALE ANNAMARIA;LIBERI E UGUALI;121;;
SAN MARTINO VALLE CAUDINA;DELLA PIA ANTONIO;POTERE AL POPOLO!;19;;
